#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   57871.61847791          2.82          5.41       336.807        70.064       192.486       160.143
   57871.61868105          2.65          0.57       217.861        59.650       311.500       149.580
   57871.61982737          3.13          0.78       226.536        34.150       303.189       124.089
   57871.62479270          3.76          0.51        86.112        30.783        85.317       120.785
   57871.62776138          2.95          0.72         1.228         5.437       171.325        95.525
   57871.63057549          3.31          0.25        80.348        27.541        93.175       117.552
   57871.63233698          2.88          0.81       257.150        25.477       277.089       115.458
   57871.63614425          3.02          0.33        92.932        56.086        82.516       146.079
   57871.63781626          2.88          1.77        81.524        11.426        94.641       101.434
   57871.64341747          4.74          0.59       326.166       -23.147       212.017        66.931
   57871.64670076          5.02          0.20       146.467       -51.513        32.975        38.404
   57871.64816481          3.02          1.68       325.465        35.834       214.485       125.907
   57871.66503277          2.97          1.19         3.562        56.276       182.433       146.362
   57871.67222387          2.95          0.60        39.671        24.916       148.906       114.981
   57871.67243447          3.13          0.30       288.999        10.650       259.691       100.682
   57871.67405922          4.77          0.20        25.816       -16.081       163.465        73.997
   57871.67754693          2.76          0.55       235.237        22.194       315.311       112.145
   57871.67961396          3.30          2.78       330.161        52.942       221.163       143.018
   57871.68080039          3.06          1.19       273.557        63.332       278.312       153.339
   57871.68399877          5.22          0.21       195.576       -52.071       357.228        37.840
   57871.69322538          2.85          0.89       220.344        11.147       335.844       101.080
   57871.69738237          3.06          0.71       167.950        35.321        29.719       125.232
   57871.70008248          4.29          0.49       250.237       -12.709       308.395        77.265
   57871.70314998          3.55          0.82       336.782         1.977       222.985        92.061
   57871.70538885          2.85          0.67       324.515        28.922       236.085       118.996
   57871.70878468          3.18          0.70       157.607         5.063        44.186        94.975
   57871.71371932          2.97          0.59       272.108        10.928       291.486       100.935
   57871.71721764          3.11          0.97        47.708        39.150       157.082       129.206
   57871.71869133          2.87          1.82       338.102        57.180       227.320       147.263
   57871.71952804          5.37          0.23       154.363       -64.441        51.378        25.468
   57871.72069008          2.78          1.43        96.202        36.632       109.830       126.616
   57871.72967225          2.72          0.62       185.416        44.605        23.931       134.515
   57871.73541229          2.95          0.65       126.479        16.540        84.910       106.479
   57871.74710231          2.82          0.51       320.378         9.386       255.262        99.460
   57871.74717659          5.08          0.23       154.752       -43.729        60.933        46.179
   57871.75572554          5.15          0.20       335.951       -52.322       242.756        37.768
   57871.76373328          2.97          0.32       215.925        32.444         5.741       122.371
   57871.76600275          2.65          1.78       335.934         5.947       246.524        96.033
   57871.76660718          3.33          0.49        28.465        28.771       194.184       118.848
   57871.76924587          2.41          0.81       295.882        58.286       287.869       148.329
   57871.77555034          4.96          0.52       229.592       -84.807       355.399         5.139
   57871.77564142          4.25          0.26        31.715        -9.866       194.232        80.208
   57871.77679878          5.39          0.20       304.885       -37.560       281.409        52.501
   57871.77980219          2.96          0.33         6.116        -3.028       221.323        87.063
   57871.78018372          3.11          0.37       326.724        16.703       260.863       106.783
   57871.78067523          3.01          0.48       219.677        14.429         8.083       104.360
   57871.78069502          2.90          3.14       143.191        59.841        84.477       149.765
   57871.78309252          3.46          0.67        41.824        38.218       186.750       128.282
   57871.78324955          2.96          1.07       244.202        45.095       344.557       135.059
   57871.78340413          2.90          1.05       346.168        26.913       242.578       117.002
   57871.78502223          3.21          1.01        73.096        31.657       156.171       121.677
   57871.78913919          4.20          1.58       353.469        -6.570       237.339        83.523
   57871.79249108          4.94          0.20       141.544       -63.060        90.572        26.856
   57871.79444411          5.08          0.20       294.803       -26.292       297.874        63.756
   57871.79584366          2.97          0.69       279.578        28.676       313.694       118.695
   57871.79677206          3.04          0.50       306.922        22.944       286.668       113.003
   57871.79688659          2.91          1.75       197.012        10.123        36.590       100.034
   57871.79770264          2.64          0.98       109.120         9.213       124.764        99.174
   57871.80129876          3.06          0.23       200.078        39.294        35.142       129.208
   57871.80149113          5.42          0.20       254.786       -33.431       340.410        56.553
   57871.80152116          4.91          0.36        94.965       -30.108       140.367        59.872
   57871.80154907          2.82          1.15       195.145        19.508        40.145       109.418
   57871.80192659          4.92          0.20         0.778       -40.947       234.657        49.149
   57871.80523094          3.03          0.78       304.434        34.708       292.230       124.763
   57871.80690929          3.14          1.29       291.163        29.903       306.103       119.941
   57871.81179862          3.45          0.36       357.100        27.715       241.887       117.807
   57871.81335947          3.06          1.65       307.733        38.556       291.871       128.616
   57871.81353023          4.20          0.28       176.308       -11.798        63.297        78.104
   57871.81399084          5.28          0.20       239.708       -58.311       359.918        31.648
   57871.81709392          3.11          0.42       218.431        10.042        22.471        99.971
   57871.81852932          2.92          1.77       156.400        25.654        84.997       115.564
   57871.83114299          2.75          0.35       280.760        16.435       325.232       106.458
   57871.83296273          4.86          0.20        34.855       -63.302       211.903        26.772
   57871.83386965          5.02          0.20       154.987       -17.068        91.973        72.838
   57871.83516148          2.71          0.62       253.150         0.394       354.264        90.372
   57871.83844216          2.95          0.38       171.853        22.913        76.743       112.817
   57871.83901990          2.65          1.29       263.742        63.942       345.256       153.935
   57871.84019459          3.08          0.73       228.481         1.048        20.750        90.989
   57871.84324668          4.39          0.21       293.345       -16.656       316.964        73.389
   57871.84655957          3.05          1.24       116.485        32.318       134.997       122.270
   57871.84672105          2.96          0.96       250.037        13.012         1.570       102.985
   57871.85846859          3.23          0.26        25.677         0.572       230.159        90.654
   57871.85871308          3.19          0.95       235.078         7.720        20.848        97.669
   57871.86439617          5.30          0.22       228.257       -41.458        29.639        48.483
   57871.87068429          2.94          0.43       171.398         2.777        88.839        92.678
   57871.87398508          3.44          0.58       276.120        26.372       345.357       116.386
   57871.88230645          5.28          0.20       106.244       -34.311       158.258        55.651
   57871.88386919          2.81          0.49       212.156        82.486        53.242       172.408
   57871.88392683          3.05          0.48       315.239        10.517       309.794       100.589
   57871.88662751          2.91          0.51       250.486        18.182        15.537       108.154
   57871.88795979          2.89          1.61       327.432        14.856       299.059       104.939
   57871.88810619          3.08          4.00       242.012        81.231        25.064       171.189
   57871.89180876          2.91          1.72       357.256         0.256       270.615        90.353
   57871.89181953          2.69          0.68       138.551         2.592       129.316        92.512
   57871.89254634          3.10          0.29        69.974         6.212       198.153        96.237
   57871.89352942          2.89          0.38        44.210        34.737       224.233       124.801
   57871.89658332          2.84          0.42       271.237        13.190       358.373       103.197
   57871.89669523          2.70          1.81       133.739        18.019       135.870       107.946
   57871.90056769          3.38          0.57       147.717         1.007       123.310        90.919
   57871.90068397          3.11          1.13       327.489        -4.622       303.580        85.464
   57871.90210242          3.33          0.35       175.632        16.586        95.946       106.487
   57871.90326186          2.87          2.80        66.893        85.741       203.914       175.774
   57871.90465372          3.11          0.77       295.442         6.636       337.070        96.683
   57871.90646147          3.00          1.31       336.329        56.503       296.882       146.591
   57871.90709345          2.99          1.31       348.468        15.311       284.923       105.406
   57871.91024170          4.54          0.20       201.901       -12.781        72.604        77.128
   57871.91268957          3.24          0.39         9.795        29.074       265.601       119.167
   57871.91780940          3.09          1.69       102.591        43.256       174.577       133.229
   57871.92247646          3.03          0.44       333.858        11.464       305.090       101.553
   57871.92276267          4.36          0.20       174.611       -15.083       104.426        74.815
   57871.92431508          3.34          0.69       176.583         4.486       103.014        94.386
   57871.92753264          2.73          1.13       171.233        13.708       109.524       103.609
   57871.92965355          2.99          0.27        30.499        14.020       251.021       104.100
   57871.93348567          5.54          0.36       353.911       -27.661       289.003        62.438
   57871.93867116          5.09          0.20       244.055       -15.364        40.698        74.597
   57871.94170578          2.85          0.54       227.429         6.597        58.453        96.533
   57871.94293071          4.16          0.20       218.555       -15.249        67.742        74.676
   57871.94352420          2.74          1.02        17.110        15.250       269.421       105.341
   57871.94510110          3.20          0.34       315.913        -3.682       331.188        86.393
   57871.94566149          3.04          0.54        51.126        11.232       236.170       101.288
   57871.94636194          2.77          0.53       126.910        13.694       160.632       103.629
   57871.94649713          2.81          1.02       133.775         0.426       153.833        90.351
   57871.95836764          4.95          1.01        18.266       -26.996       273.652        63.096
   57871.95971513          4.56          0.20       226.315       -21.420        66.029        68.514
   57871.96028280          2.76          1.44       237.279         2.883        55.305        92.832
   57871.96416090          2.96          0.75       219.839        38.034        74.192       127.960
   57871.96523037          2.75          1.10       255.944        33.256        38.486       123.234
   57871.96573322          4.79          0.43       344.852       -23.578       309.695        66.520
   57871.96722652          4.88          0.20       218.902       -31.625        76.142        58.300
   57871.96747942          4.10          0.39       245.914        -6.362        49.254        83.601
   57871.96894259          3.45          0.46       307.625        69.295       348.285       159.355
   57871.96905634          2.92          0.60       205.284        49.211        90.515       139.123
   57871.97010209          3.00          0.34         0.204        29.706       295.927       119.803
   57871.97473237          2.90          2.79       160.510        57.696       137.242       147.603
   57871.97987053          3.75          0.20       259.874       -10.142        39.760        79.844
   57871.98072111          2.70          0.89        75.428        16.720       224.510       106.739
   57871.98601750          3.08          1.25       227.208        32.267        74.710       122.201
   57871.99054465          3.18          0.42       215.903        64.760        87.727       154.681
   57871.99071910          4.52          0.20       306.579       -47.545       356.908        42.522
   57871.99484176          2.76          0.50       248.919         1.229        56.139        91.196
   57871.99950144          3.01          0.41       261.017         0.466        45.722        90.453
   57872.00770991          3.21          1.69        40.558        54.685       269.060       144.758
   57872.00847176          3.07          0.30       243.096        11.595        66.898       101.551
   57872.00970510          4.28          0.20       153.128        -9.066       157.303        80.840
   57872.01781846          3.41          3.91       261.229        65.199        52.332       155.184
   57872.01868318          2.95          1.78        67.745        62.506       245.750       152.541
   57872.02134010          3.49          0.67        98.880        27.533       215.697       117.513
   57872.02448944          2.78          0.33        68.871        52.164       246.776       142.197
   57872.02562359          5.33          0.25       214.012       -61.571       102.039        28.346
   57872.02976174          3.01          2.11       124.071         8.599       193.583        98.539
   57872.03159505          3.44          0.37        41.970        11.145       276.350       101.215
   57872.03839345          4.48          0.20       293.470       -15.980        27.284        74.063
   57872.04323479          2.99          1.50       172.316        13.608       150.207       103.507
   57872.04834595          3.07          2.49       144.276        29.653       180.065       119.570
   57872.05455468          2.65          1.06       192.070        58.534       134.576       148.437
   57872.05671234          3.05          0.28        58.172        44.100       269.146       134.151
   57872.05828017          3.08          0.21       288.125        54.217        39.964       144.246
   57872.06357156          3.15          1.48        28.933         3.205       300.940        93.290
   57872.08251419          4.13          0.24       148.916       -13.911       187.804        75.999
   57872.08404451          5.58          0.20       110.872       -47.042       226.493        42.915
   57872.08661603          3.78          0.66       190.549         1.770       147.636        91.670
   57872.08680425          2.80          0.78       249.432        17.941        88.852       107.905
   57872.08695898          2.86          0.66       222.208        31.619       116.141       121.544
   57872.08734603          4.02          0.39       179.923        -7.781       158.525        82.116
   57872.08831727          4.37          0.20       155.934       -14.440       182.877        75.464
   57872.08895591          2.97          0.46       181.787        13.068       157.244       102.966
   57872.09305819          5.24          0.20         3.022       -20.065       337.500        70.035
   57872.09806330          3.13          0.47       351.528         2.687       350.798        92.785
   57872.09957405          3.92          0.20       249.446        -9.713        93.400        80.252
   57872.10302363          2.98          0.42       185.226        34.130       158.888       124.030
   57872.10483484          4.94          0.29       225.229       -27.598       119.494        62.331
   57872.10516503          3.19          0.48       355.212         4.469       349.677        94.567
   57872.10715659          2.95          2.68        68.067        10.722       277.524       100.757
   57872.10956575          3.06          0.30       339.210         6.223         7.271        96.316
   57872.11064053          5.27          0.43       345.018       -39.353         1.827        50.746
   57872.11295885          3.00          0.76       121.088        12.888       226.592       102.835
   57872.11424198          2.77          0.55       254.290        23.260        93.909       113.230
   57872.11578113          3.39          0.35       157.734        30.518       190.959       120.425
   57872.11731162          4.70          0.20       335.923       -60.055        13.282        30.040
   57872.11861088          4.65          0.22       340.857       -19.951         8.874        70.144
   57872.11965135          2.83          0.34       211.691        -2.976       138.416        86.937
   57872.12255067          3.09          1.04       208.851         5.446       142.310        95.357
   57872.12262574          3.02          0.64       252.971         3.959        98.220        93.929
   57872.12296478          3.05          0.56        44.538         0.111       306.778        90.180
   57872.12354873          2.38          2.68       124.565         7.934       226.946        97.875
   57872.12396384          3.21          0.30       104.324        53.340       247.220       143.318
   57872.13761127          2.91          3.26        13.731        -0.030       342.872        90.066
   57872.14326462          5.46          0.20       136.610       -42.683       222.091        47.239
   57872.14868433          2.75          0.29        38.830        64.985       321.644       155.063
   57872.15109392          2.98          0.29       185.142        36.721       176.324       126.622
   57872.15416373          2.99          0.35       110.083         2.169       252.488        92.133
   57872.15428738          2.83          0.49        34.427        32.050       328.162       122.131
   57872.16478841          3.08          1.09       351.646         6.225        14.768        96.321
   57872.16566700          5.30          0.45       322.104       -69.133        44.463        20.950
   57872.16757850          2.89          0.20       172.720         5.742       194.690        95.642
   57872.16802506          3.20          1.08       279.266        53.855        88.442       143.865
   57872.16969785          4.58          0.29       294.774       -18.909        73.375        71.132
   57872.17109024          2.83          1.04       155.046        73.801       213.482       163.715
   57872.17219530          2.91          1.29       172.917        51.053       196.144       140.956
   57872.17244471          4.13          0.20         6.684        24.144         2.489       114.241
   57872.17863164          3.17          0.23       129.195        19.761       242.183       109.699
   57872.18067544          2.86          0.64        20.088         0.755       352.060        90.848
   57872.18089860          3.07          0.63       231.206         5.704       141.021        95.639
   57872.18089961          3.08          0.77       224.925        13.842       147.311       103.769
   57872.18135351          2.98          1.16       219.027        26.008       153.385       115.928
   57872.18195902          2.79          1.11       332.988         9.003        39.628        99.089
   57872.18416030          2.81          1.25       105.486        24.294       267.874       114.269
   57872.19149745          2.77          1.48        80.047        31.846       295.948       121.865
   57872.19153547          2.89          2.34       106.034        26.705       269.984       116.679
   57872.19413106          3.15          0.63       153.308        50.053       223.635       139.967
   57872.19463113          5.03          0.20       165.726       -22.143       211.463        67.757
   57872.19552595          4.57          0.20        67.575       -17.142       309.962        72.895
   57872.20170830          2.64          0.42       115.040         6.883       264.687        96.841
   57872.20275701          2.96          0.20       155.272        34.434       224.811       124.346
   57872.20701265          2.39          2.19       158.823        80.457       222.592       170.369
   57872.20901352          3.02          0.92       337.234        19.521        45.156       109.608
   57872.21067155          4.90          0.20       110.164       -62.229       272.989        27.734
   57872.21090909          2.67          0.47       301.524        18.756        81.562       108.803
   57872.21338160          2.58          0.67       206.952        23.353       177.011       113.263
   57872.21629332          2.95          0.46        31.117        -4.014       353.893        86.070
   57872.21694925          2.82          0.40       292.959         5.614        92.286        95.648
   57872.22062171          2.93          2.65       326.430        39.558        60.182       129.634
   57872.22640990          3.18          0.20        83.873        21.103       304.747       111.115
   57872.22665612          5.11          0.20       235.693       -44.172       152.964        45.770
   57872.22961648          3.08          0.32       111.742        -4.720       278.078        85.243
   57872.23166635          4.93          0.25       139.838       -26.770       250.745        63.152
   57872.23246316          4.80          0.25       151.215       -25.892       239.645        64.019
   57872.23593000          2.98          1.01       181.234        18.834       210.851       108.736
   57872.23651784          5.27          0.20        81.704       -35.592       310.672        54.421
   57872.23859205          2.98          2.75       197.003        33.088       196.059       122.994
   57872.23975094          3.02          1.47        16.254        41.074        17.200       131.166
   57872.25913128          4.37          0.20       228.263        -7.517       172.187        82.414
   57872.26143442          3.00          0.20        32.684        40.003         8.577       130.085
   57872.26186439          3.13          0.43       214.353         9.446       187.102        99.363
   57872.26580137          2.94          0.27       330.576        37.686        72.338       127.765
   57872.26967214          3.07          1.79        61.510         9.112       342.752        99.159
   57872.27475549          5.16          0.20       125.131       -59.647       281.114        30.295
   57872.27556969          2.81          0.39       133.611        -1.017       272.789        88.917
   57872.28077785          5.27          0.20       226.091       -60.718       182.056        29.213
   57872.28656056          4.64          0.20        57.865       -15.911       352.530        74.141
   57872.28786321          3.08          0.79         2.004        25.389        48.837       115.482
   57872.28806098          2.82          0.30       321.170        27.049        89.772       117.118
   57872.28823532          3.32          0.75       132.280        20.003       278.664       109.941
   57872.28969147          4.87          0.20        41.580       -55.061        10.015        35.012
   57872.29123921          4.84          0.31       153.332       -41.912       258.763        47.999
   57872.29169552          2.99          0.22        43.752        17.313         8.454       107.384
   57872.29428211          3.20          0.91       152.879        11.718       260.264       101.633
   57872.29523035          2.82          3.08       163.388        77.677       249.956       167.590
   57872.29765844          2.90          0.38       286.429        78.669       128.398       168.687
   57872.30163679          2.84          0.29        77.618        22.190       338.157       112.213
   57872.30371653          2.94          0.56        16.669        55.952        39.863       146.042
   57872.31549547          3.00          0.63       129.863         8.169       290.938        98.109
   57872.31826179          2.40          1.86       135.583        76.678       285.935       166.617
   57872.32003291          2.86          1.57       279.032        62.450       143.593       152.457
   57872.32301730          2.93          2.69       291.590         4.316       131.942        94.346
   57872.32371317          2.94          1.47        48.042         0.483        15.741        90.547
   57872.32922049          2.72          1.13       321.221        72.614       104.747       162.681
   57872.33036508          4.48          0.20       240.298       -44.226       185.796        45.725
   57872.33121481          2.51          0.85       327.182        33.111        99.342       123.185
   57872.33417484          2.82          1.34       349.092        52.802        78.497       142.890
   57872.33887898          3.01          5.38       164.306        64.491       264.880       154.404
   57872.33904008          3.65          0.20       141.766        -0.746       287.544        89.180
   57872.34013135          3.26          0.29       161.595         7.920       268.103        97.830
   57872.34448314          2.95          1.15       331.925         8.997        99.360        99.076
   57872.34654404          2.65          0.49       335.287        -3.960        96.732        86.123
   57872.34862168          2.95          0.71       228.206        10.610       204.571       100.543
   57872.35209753          3.10          0.64        80.544         4.184       353.477        94.201
   57872.35425620          3.14          0.90        52.844        -0.293        21.966        89.764
   57872.36050378          3.40          0.38       158.805        17.348       278.240       107.261
   57872.37733690          3.69          0.21       239.726        -6.092       203.396        83.857
   57872.37794484          3.07          3.33       109.903        45.856       333.363       135.830
   57872.37907005          2.95          1.76       349.487        -1.425        94.277        88.664
   57872.37939226          5.18          0.20       145.911       -46.035       298.021        43.885
   57872.38613225          2.81          0.98        99.696        25.423       346.574       115.411
   57872.39167225          4.66          0.25       182.131       -73.190       266.162        16.713
   57872.39206587          2.94          0.52         7.264        26.667        81.189       116.757
   57872.39805284          3.57          0.42        28.320        18.050        62.285       108.131
   57872.39839186          5.14          0.40       132.604       -42.914       318.197        47.020
   57872.40010154          5.09          0.20        80.114       -62.347        11.421        27.668
   57872.40103258          5.30          1.05       268.262       -69.032       183.176        20.966
   57872.40130012          3.62          0.48       117.892        -8.393       333.907        81.563
   57872.40492412          3.25          0.48       276.161         4.567       176.937        94.572
   57872.40610745          3.15          0.47       220.711        38.208       232.850       128.135
   57872.41877559          5.06          0.20       147.034       -23.583       311.081        66.337
   57872.42483869          3.10          0.47       196.552         2.932       263.727        92.841
   57872.44331000          5.15          0.31        75.052       -44.432        31.991        45.589
   57872.44463110          2.95          0.30        13.950         1.597        93.482        91.684
   57872.44858253          3.02          0.32       138.999        51.159       329.778       141.094
   57872.45274688          2.95          0.20       286.515        -3.724       183.835        86.300
   57872.45609414          3.26          0.24        86.157        -6.367        25.422        83.638
   57872.45669419          4.75          0.20       355.825       -64.475       115.950        25.618
   57872.46329280          3.42          0.22       284.535         0.704       189.628        90.724
   57872.46768536          2.87          1.67       223.293        25.903       252.481       115.834
   57872.47102153          5.38          0.20       335.141       -36.683       141.787        53.401
   57872.47538478          3.04          0.68       244.105        35.083       234.476       125.040
   57872.47746039          4.87          0.20       199.443       -23.701       279.817        66.211
   57872.47808412          2.84          0.32        10.197        13.270       109.308       103.356
   57872.47836822          5.37          0.24        20.485       -56.310        99.177        33.776
   57872.48205057          2.97          1.52       341.910        13.782       139.035       103.865
   57872.48332035          5.57          0.66       212.708       -29.497       268.653        60.425
   57872.48570330          4.81          0.30       134.866       -59.007       347.495        30.924
   57872.48706642          3.37          1.17       243.857        23.382       238.919       113.339
   57872.48839163          3.08          0.22        76.309        38.348        46.852       128.370
   57872.48895498          2.54          0.63       272.986         0.866       210.441        90.869
   57872.49086343          2.82          0.62       209.177         4.508       274.938        94.427
   57872.49160736          2.85          0.30        77.258        60.493        46.980       150.515
   57872.50944984          2.93          1.63        56.136         3.852        74.690        93.900
   57872.51171639          3.26          1.06       158.764         4.205       332.876        94.120
   57872.51798238          3.01          1.15       218.148        58.082       275.838       148.010
   57872.51903287          5.31          0.20       215.999       -54.730       278.201        35.196
   57872.52160931          3.05          1.46       237.737        10.349       257.487       100.300
   57872.52304117          5.00          0.22       287.181       -29.839       208.500        60.189
   57872.52316650          4.99          0.20       261.746       -66.437       233.817        23.553
   57872.53107253          3.48          3.43       114.217        35.780        24.358       125.744
   57872.53418389          2.83          0.73       302.939        66.297       196.985       156.341
   57872.53555845          5.02          0.22       149.866       -31.973       350.411        57.944
   57872.53782764          5.12          0.23        82.550       -52.795        58.645        37.212
   57872.53922424          4.62          0.32       282.035       -79.277       219.064        10.747
   57872.53963297          4.75          0.20       137.806       -25.277         3.943        64.652
   57872.54299666          3.31          0.85       270.129         1.258       232.806        91.258
   57872.54332017          3.56          0.40       336.529        59.034       166.586       149.112
   57872.54963730          4.97          0.24       235.538       -28.445       269.749        61.505
   57872.55371631          5.28          0.20       259.384       -56.791       247.279        33.196
   57872.55497242          2.83          0.23       326.495        16.965       180.780       107.038
   57872.55655649          3.37          2.20       288.765        10.867       219.080       100.895
   57872.55802997          5.13          0.20         0.930       -64.439       147.450        25.653
   57872.56486767          4.80          0.20        77.852       -28.824        73.033        61.189
   57872.56906745          4.80          0.30         2.244       -72.627       150.136        17.465
   57872.57196304          3.63          0.33       350.880        72.084       162.560       162.169
   57872.57750648          5.35          0.20       188.202       -24.230       327.180        65.679
   57872.57927891          3.19          0.94       169.739        44.044       346.277       133.956
   57872.58054236          3.08          0.90       343.769         8.527       172.727        98.611
   57872.58269851          3.11          0.20       178.439        12.636       338.825       102.545
   57872.58340537          3.08          0.91       239.623        14.030       277.915       103.985
   57872.59299218          3.08          0.55         7.273        23.001       153.709       113.087
   57872.60392258          2.90          0.60       246.688        12.891       278.256       102.856
   57872.60649450          3.11          1.26       254.058        67.156       271.996       157.131
   57872.60773716          3.00          0.21        64.442        62.951       101.714       152.988
   57872.60783476          2.90          0.37        64.588         4.869       101.752        94.903
   57872.61374016          2.70          0.48       102.300        33.690        66.119       123.669
   57872.61771909          3.23          1.18       212.661        72.476       317.395       162.403
   57872.61805050          3.17          0.37       128.698        39.633        41.276       129.576
   57872.61831192          2.49          2.12       266.417        33.446       263.762       123.441
   57872.62051738          3.00          0.54        16.557        51.352       154.334       141.434
   57872.62531167          5.41          0.31       237.188       -32.360       295.407        57.595
   57872.62666264          2.74          0.71        36.587        18.226       136.538       108.294
   57872.63706338          2.89          0.26       181.112        40.528       355.781       130.439
   57872.64494145          4.87          0.20       257.517       -24.146       282.175        65.839
   57872.64876709          2.88          1.39       177.419        20.521         3.695       110.430
   57872.64935228          3.07          0.26       297.015        53.810       244.419       143.850
   57872.64970014          5.12          0.20       308.240       -48.463       233.138        41.600
   57872.65334547          2.69          0.52       331.405         4.674       211.371        94.754
   57872.66061030          5.16          0.33       200.769       -72.563       344.489        17.352
   57872.66876248          3.34          0.36        86.653        14.350       101.663       104.349
   57872.66973395          2.96          0.30       121.365        44.406        67.250       134.357
   57872.67208594          3.19          0.40       349.628        19.183       199.915       109.271
   57872.67560800          3.16          0.47        71.819        -0.508       118.994        89.513
   57872.68304027          5.15          0.20       354.075       -34.950       199.417        55.142
   57872.68599387          2.54          6.68       318.110        77.918       236.714       167.984
   57872.69155197          4.98          0.20       249.953       -25.639       306.562        64.335
   57872.69344459          2.87          0.76        42.932        18.929       154.297       108.990
   57872.69572194          2.89          0.52       272.904         8.793       285.174        98.802
   57872.69714801          3.08          1.63        78.152        13.895       120.413       103.907
   57872.69992399          3.14          0.38       295.217         1.506       264.368        91.549
   57872.70771214          3.42          1.20       331.081        12.172       231.326       102.252
   57872.70772575          5.31          0.20       182.127       -49.145        20.256        40.760
   57872.70994744          4.83          0.20       347.312       -36.669       215.886        53.423
   57872.71493738          4.24          0.64       256.602       -11.005       308.381        78.979
   57872.71510912          3.14          4.10        28.598        -1.993       176.475        88.083
   57872.72023586          2.66          0.78       180.330        54.667        26.590       144.577
   57872.72043457          3.17          1.21       311.078        17.057       255.931       107.119
   57872.72408168          3.82          0.20       220.852       -11.071       347.435        78.863
   57872.72685865          3.14          0.27       187.691         2.623        21.613        92.531
   57872.72865490          2.91          0.70        86.397        36.350       123.496       126.349
   57872.72903208          3.01          0.58        28.678         9.713       181.411        99.788
   57872.72905664          2.97          0.38       123.973        -3.777        86.134        86.163
   57872.73271802          3.02          1.37       168.132        41.429        43.276       131.339
   57872.73491699          3.15          0.83        49.837         7.899       162.375        97.952
   57872.73516632          2.56          1.12       102.429        26.053       109.837       116.027
   57872.73787738          5.28          0.20        45.081       -42.744       168.277        47.315
   57872.74495480          2.99          1.56       226.569        54.120       349.362       144.060
   57872.74515888          2.87          3.83       172.087        71.636        43.799       161.546
   57872.74730369          3.10          0.30       347.148        57.863       229.567       147.951
   57872.74823863          4.48          0.20       238.826       -14.127       338.173        75.830
   57872.75122049          3.11          1.25        17.576        29.970       200.512       120.054
   57872.75260970          2.97          1.67       183.881        24.758        34.724       114.666
   57872.75647759          3.12          0.58        76.204         9.327       143.786        99.340
   57872.75814537          5.13          0.25       304.901       -69.014       275.511        21.050
   57872.76344524          5.41          0.32       278.047       -48.547       304.360        41.476
   57872.76447656          6.10          2.12         5.695       -55.509       217.225        34.584
   57872.76971696          2.78          0.56        12.483        49.232       212.271       139.318
   57872.77063300          4.92          0.37         9.543       -76.708       215.684        13.386
   57872.77173810          2.82          0.77       146.092         9.044        79.408        98.961
   57872.77824796          2.78          0.61       218.924        56.479         9.023       146.410
   57872.78608525          5.06          0.22       159.409       -59.135        71.317        30.769
   57872.79006426          3.42          0.85       159.666        22.416        72.445       112.325
   57872.79132314          3.12          1.75       334.202        24.783       258.394       114.868
   57872.79375021          2.77          0.74        91.968        10.436       141.473       100.424
   57872.79939126          2.94          0.59        81.590        37.051       153.835       127.058
   57872.80400002          2.94          0.28       192.738        31.701        44.429       121.610
   57872.80437514          5.02          0.22       140.645       -35.318        96.683        54.599
   57872.80864094          4.85          0.46       335.990       -40.313       262.817        49.778
   57872.81764911          2.64          0.45        24.754        10.551       217.324       100.632
   57872.81769749          5.68          0.20        25.456       -43.805       216.696        46.277
   57872.81935731          3.58          0.24       207.504       -10.053        35.180        79.864
   57872.82076086          2.79          1.27       183.247        51.609        59.968       141.515
   57872.82183631          2.72          0.81       168.520         2.404        75.070        92.307
   57872.82324037          2.64          3.16       267.140        80.984       337.540       170.983
   57872.82701715          4.98          0.24       353.735       -40.862       251.731        49.236
   57872.82788883          2.75          0.63       175.716        37.721        70.059       127.626
   57872.83540634          2.93          0.78       270.838         3.338       337.656        93.345
   57872.83891861          3.89          0.20       264.440        -7.304       345.304        82.694
   57872.83980337          2.74          0.96       135.981        61.778       113.984       151.707
   57872.84047291          2.65          1.94         8.402        14.110       241.918       104.201
   57872.84279725          4.95          0.29       116.427       -43.673       134.814        46.272
   57872.84312664          4.99          0.20       177.006       -18.510        74.268        71.390
   57872.84903677          2.91          0.38       355.580         3.063       257.836        93.158
   57872.85082985          5.49          0.33        11.698       -40.171       242.391        49.922
   57872.85337293          4.96          0.31        18.407       -32.103       236.600        57.986
   57872.85426090          4.95          0.97       182.961       -26.651        72.326        63.250
   57872.85621575          2.96          0.68       260.788         9.117       355.227        99.107
   57872.85851942          2.93          0.79        23.447        22.815       233.375       112.899
   57872.85892062          2.78          3.35       200.906        22.993        56.087       112.905
   57872.86111641          3.33          2.60       157.665        79.767        99.932       169.679
   57872.86295015          3.26          0.33       118.727        47.866       139.620       137.816
   57872.86753566          5.43          0.24       234.548       -34.605        25.478        55.344
   57872.86991896          2.74          0.82       340.032         5.129       280.923        95.221
   57872.87006516          2.65          0.83       175.103        10.013        85.897        99.914
   57872.87278258          5.38          0.20       294.849       -34.553       327.075        55.496
   57872.87406944          2.81          1.32       114.052        58.551       148.260       148.508
   57872.87500190          3.17          0.61       320.919        65.022       301.988       155.096
