#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   56055.22304507          4.95          0.24       236.021       -37.020       160.510        52.936
   56055.22339225          2.86          1.24        98.323        57.663       298.276       147.659
   56055.22679466          6.00          0.71       342.432       -45.128        55.479        44.943
   56055.23226858          4.82          1.53        81.065       -72.768       319.090        17.245
   56055.23255816          3.34          0.20       239.113       -12.045       160.884        77.913
   56055.23320696          3.72          1.28       338.699       -11.001        61.546        79.065
   56055.23912115          4.03          0.23       134.607       -19.608       267.797        70.340
   56055.24337975          3.45          1.54       147.853       -10.129       256.075        79.810
   56055.24738527          3.00          0.85       335.418        36.359        69.976       126.419
   56055.25129699          3.52          0.60       251.194        -0.198       155.581        89.773
   56055.25559076          2.88          2.93        88.861        47.034       319.398       137.041
   56055.26160933          3.56          0.30       102.547       -75.471       308.242        14.514
   56055.26296303          4.21          0.24        82.374       -57.607       328.736        32.404
   56055.26386590          2.91          0.29       339.972        28.899        71.363       118.960
   56055.26568370          5.43          0.30       139.689       -40.288       272.326        49.656
   56055.26614615          3.49          0.25        51.548       -10.059         0.606        79.988
   56055.26878503          3.12          0.72       151.704         5.762       261.384        95.700
   56055.26901652          2.84          2.33       163.000        36.583       250.155       126.518
   56055.27581126          3.15          0.24       234.107         0.700       181.517        90.653
   56055.27864594          5.15          0.20        13.054       -15.403        43.606        74.667
   56055.27975795          2.98          1.26       235.944        43.023       181.154       132.979
   56055.28204939          2.96          1.16       144.726        -2.056       273.156        87.887
   56055.28277816          4.65          0.41        41.773       -42.088        16.418        47.968
   56055.28328718          2.77          0.41        67.005        17.096       351.308       107.126
   56055.28388917          2.71          0.84       353.653        29.929        64.903       119.995
   56055.28403988          3.04          0.57       308.975         2.989       109.626        93.028
   56055.28980354          2.74          0.41       217.884        -0.196       202.790        89.744
   56055.29125076          2.93          0.28        50.234        -2.216        10.975        87.831
   56055.29157412          2.92          0.57       352.500        21.979        68.827       112.045
   56055.29209597          4.81          1.87       293.803       -24.177       127.672        65.848
   56055.29382044          2.97          0.45       203.052        35.450       219.089       125.383
   56055.29861190          2.99          0.90       218.539        17.563       205.328       107.504
   56055.29897084          4.62          0.27       330.596       -30.049        93.372        60.011
   56055.30024311          2.80          0.55       270.644        -1.135       153.799        88.860
   56055.30038244          3.06          1.38        96.302        -2.834       328.204        87.161
   56055.30135515          2.96          1.06        97.695        32.995       327.114       122.991
   56055.30152789          3.14          0.75       324.883        29.442       100.055       119.493
   56055.30539448          4.80          0.31        38.264       -71.806        28.182        18.253
   56055.30626170          5.05          0.59       223.539       -54.396       203.010        35.549
   56055.30650501          2.65          2.01        57.861        63.779         8.744       153.820
   56055.30719986          4.63          0.72        66.321       -47.553         0.714        42.477
   56055.30922472          3.07          1.33        40.780        17.537        26.903       107.592
   56055.31180647          2.94          0.38       233.431        59.499       195.272       149.453
   56055.31412100          5.15          1.32        97.741       -37.556       331.775        52.435
   56055.31491988          3.87          0.20       260.765       -14.201       168.959        75.783
   56055.31758214          2.86          0.68        36.597        -3.590        34.118        86.467
   56055.32322979          2.73          0.80       123.876        32.473       308.834       122.439
   56055.32328728          3.01          1.14       178.473         4.710       254.290        94.640
   56055.32728030          3.64          0.29        47.113        -7.950        27.108        82.099
   56055.32826437          3.84          0.20       185.689       -13.210       248.870        76.719
   56055.32877326          2.95          1.10       157.773        -5.819       276.976        84.116
   56055.32941034          3.04          0.64       282.791         8.793       152.194        98.802
   56055.33152867          5.03          0.22       136.113       -35.909       299.666        54.040
   56055.33274344          4.45          4.37        53.433       -19.377        22.772        70.666
   56055.33622738          2.91          0.27       242.531        13.394       194.916       103.356
   56055.33736149          3.20          1.19       294.953        17.121       142.912       107.143
   56055.33768580          4.92          0.85       154.242       -38.720       283.748        51.215
   56055.34200247          3.08          0.85       115.644       -10.047       323.892        79.924
   56055.34462983          5.44          4.28       161.665       -32.986       278.821        56.946
   56055.34802184          3.40          0.21        30.536        -3.662        51.167        86.398
   56055.34941078          3.40          1.71       213.255         5.899       228.941        95.838
   56055.35186353          3.16          0.59       171.722         0.960       271.357        90.891
   56055.35285884          5.08          0.50       316.259       -47.424       127.128        42.626
   56055.35315972          3.42          3.39       198.111        -3.839       245.434        86.093
   56055.35831128          2.32          1.70        71.773        24.413        13.614       114.438
   56055.36473436          5.13          2.60       251.764       -67.089       195.801        22.887
   56055.36505875          3.15          0.54       143.162        -4.040       304.687        85.906
   56055.36547500          4.49          0.20       249.575       -15.872       198.398        74.100
   56055.36777843          3.42          0.28       314.231        31.030       134.627       121.071
   56055.37339152          2.84          0.28        47.293        27.251        43.543       117.298
   56055.37437601          4.86          2.21        17.725        -8.849        73.491        81.216
   56055.37481541          3.04          0.54       323.997        58.769       127.443       148.816
   56055.37967690          3.18          0.51        26.927        -1.100        66.201        88.960
   56055.38284760          2.75          0.40       209.679         4.073       244.586        94.011
   56055.38322948          4.58          0.25       239.033       -30.865       215.333        59.097
   56055.38469957          4.04          0.49       156.295       -78.061       298.778        11.873
   56055.38574128          2.96          0.31       169.877        31.625       285.422       121.561
   56055.38617007          2.67          1.41        44.971        53.534        50.444       143.583
   56055.38667881          4.70          0.31        12.063       -14.736        83.594        75.330
   56055.38706051          3.85          0.29       150.940        -7.005       304.851        82.935
   56055.38776686          3.66          0.46       156.970        42.025       299.045       131.967
   56055.38819462          4.44          0.20        66.412       -22.201        29.816        67.827
   56055.38863462          4.76          0.20       156.131       -26.463       300.238        63.473
   56055.39031347          4.03          0.20       310.808       -16.188       146.138        73.854
   56055.39174830          3.29          0.43        27.714        15.379        69.764       105.438
   56055.39281333          3.09          0.66       252.621         5.022       205.245        94.997
   56055.39943362          4.52          0.68        90.667       -21.515         9.619        68.485
   56055.40067235          5.20          0.75        88.205       -66.815        12.664        23.187
   56055.40159741          5.53          0.54        28.830       -61.114        72.269        28.947
   56055.40206102          2.89          0.80        31.964         3.171        69.242        93.228
   56055.40414420          4.93          0.20       233.202       -37.893       228.706        52.064
   56055.40512753          2.98          0.94       259.541        55.606       202.856       145.588
   56055.40545231          2.87          1.04       217.637         0.909       244.786        90.852
   56055.40734965          2.74          0.34       179.127        10.969       283.981       100.902
   56055.40769743          4.40          0.36       354.715       -54.018       108.516        36.051
   56055.41099625          3.01          1.54       315.834        27.845       148.620       117.887
   56055.41181817          3.22          1.08       329.838        -6.273       134.884        83.782
   56055.41197924          4.23          0.23       319.985       -21.275       144.781        68.775
   56055.41361160          3.34          2.44       275.282        -1.934       190.085        88.068
   56055.41538304          3.07          0.49         3.399        12.004       102.617       102.068
   56055.41840289          5.26          0.27       214.415       -38.686       252.652        51.255
   56055.41943402          5.11          0.29        22.520       -71.458        85.037        18.607
   56055.42348457          3.22          0.29       119.514        -3.956       349.428        86.012
   56055.42663293          4.07          0.32        56.539       -38.386        53.584        51.651
   56055.42796399          4.97          0.33        45.240       -67.451        65.436        22.598
   56055.42798704          4.13          0.89       331.992       -16.076       138.562        73.981
   56055.42870425          2.48          0.81       298.175        10.507       172.655       100.533
   56055.43126244          2.71          0.84       177.295        21.896       294.444       111.830
   56055.43193353          4.79          0.20       238.954       -63.404       232.910        26.559
   56055.43409819          2.89          3.28        58.071        65.584        54.589       155.621
   56055.43497729          4.82          0.28       314.130       -37.608       158.917        52.438
   56055.43932912          4.71          0.24        36.402       -19.910        78.273        70.144
   56055.44115763          5.71          1.69        13.204       -57.495       102.141        32.572
   56055.44312565          4.78          0.32       346.208       -47.561       129.803        42.505
   56055.44460690          4.21          0.24        49.663       -73.824        67.086        16.220
   56055.44486112          3.13          0.57       232.342        18.757       244.323       108.713
   56055.44537045          2.73          0.21       226.084        26.872       250.771       116.824
   56055.44667880          4.17          0.31        32.175       -20.673        85.153        69.383
   56055.44813708          4.40          0.32        90.192       -38.801        27.702        51.197
   56055.45372757          4.94          0.24       243.946       -56.322       235.811        33.648
   56055.45826478          2.82          0.98       235.983        -3.720       245.500        86.241
   56055.46027850          4.80          1.33       181.556       -45.637       300.657        44.293
   56055.46272071          2.99          0.64       323.767        85.219       159.821       175.265
   56055.46728120          3.43          2.82       112.309         4.435        12.435        94.411
   56055.47289410          4.98          0.66       258.617       -53.131       228.063        36.856
   56055.47348464          3.01          1.50       246.435        75.330       240.757       165.301
   56055.47540589          2.76          1.38       298.101         7.549       189.584        97.577
   56055.47637828          3.01          0.40       314.633        11.331       173.407       101.374
   56055.47893626          3.08          0.20       264.196        29.120       224.789       119.109
   56055.48156321          2.99          0.79       208.617        34.493       281.300       124.435
   56055.48336918          2.79          0.49       119.341       -11.860        11.227        78.107
   56055.48368059          3.02          0.37       352.236       -10.720       138.431        79.344
   56055.48583346          4.57          0.59       336.494       -41.553       154.928        48.509
   56055.48586852          4.25          0.54       162.382       -51.615       329.097        38.318
   56055.48928243          3.57          0.20       240.633       -25.130       252.024        64.837
   56055.49129734          4.53          0.47        15.186       -58.398       118.265        31.667
   56055.49946777          4.56          0.33       254.421       -22.173       241.913        67.809
   56055.50141288          4.28          0.73       179.084       -22.559       317.981        67.373
   56055.50160962          3.00          0.59       145.002         0.267       352.136        90.212
   56055.50436454          2.97          0.54       274.062        13.359       224.083       103.361
   56055.50700277          3.13          0.41       325.422        13.902       173.673       103.953
   56055.50806774          3.49          0.33       337.251       -14.059       162.215        76.000
   56055.51075314          3.05          0.91        32.675        37.965       107.744       128.017
   56055.51722244          4.59          0.27       303.194       -61.595       199.477        28.445
   56055.51799821          2.77          0.43       285.910        42.264       217.197       132.277
   56055.52077600          2.73          1.51       130.405        53.173        13.588       143.134
   56055.52265090          4.35          0.21       215.778       -34.224       288.923        55.722
   56055.52343764          5.14          1.64        59.854       -53.469        85.249        36.562
   56055.52714197          4.14          0.23       351.578       -23.252       154.777        66.813
   56055.52772096          2.76          0.95       282.081        31.109       224.517       121.120
   56055.53033612          4.72          0.21       180.917       -47.469       326.584        42.463
   56055.53237351          3.03          0.20       211.703        13.091       296.544       103.035
   56055.53270847          4.36          0.20       348.155       -62.743       160.191        27.324
   56055.53423682          4.68          0.22       352.779       -73.679       156.123        16.389
   56055.53460675          4.24          0.35       181.776       -27.228       327.269        62.704
   56055.53779020          5.59          1.07         5.683       -39.727       144.527        50.339
   56055.53791690          3.99          0.20        66.096       -22.797        84.180        67.226
   56055.53855388          3.30          1.38       128.214        31.754        22.231       121.714
   56055.53899385          4.59          0.23        95.305       -35.805        55.380        54.185
   56055.53932926          4.57          0.27       324.573       -76.110       186.035        13.948
   56055.54427148          2.50          0.72       156.590        66.165       355.889       156.109
   56055.54428292          2.77          1.04        41.161        70.621       111.274       160.668
   56055.54511578          4.95          0.20       174.675       -31.908       338.168        58.024
   56055.54550992          3.95          1.19       241.054       -14.308       271.912        75.660
   56055.54870449          3.05          0.99       114.688        17.727        39.435       107.699
   56055.54898228          4.63          0.27       110.187       -24.823        44.083        65.150
   56055.54900573          2.83          2.35       111.488        14.407        42.748       104.382
   56055.54928307          3.26          1.52        97.724        51.799        56.549       141.792
   56055.54949086          3.51          1.13       294.954        14.091       219.481       104.117
   56055.55056741          4.00          0.20       184.136       -15.063       330.670        74.870
   56055.55068373          2.97          2.04       213.274         6.502       301.579        96.447
   56055.55354222          3.27          1.43        36.154         8.667       119.731        98.717
   56055.55584567          5.11          0.20       232.578       -63.479       284.022        26.483
   56055.56057968          4.32          0.20       173.242       -22.905       345.184        67.027
   56055.56128480          3.48          1.42       301.308       -10.736       217.361        79.299
   56055.56726861          2.75          0.78       205.757        65.615       315.138       155.559
   56055.56988537          2.98          0.90       205.178        61.755       316.651       151.699
   56055.57157470          2.80          0.73       345.261        27.170       177.145       117.230
   56055.57240815          5.15          3.15       333.303       -20.393       189.384        69.667
   56055.57486123          2.74          0.55       294.368         1.483       229.213        91.510
   56055.57589198          4.29          0.53       166.621       -24.860       357.336        65.073
   56055.57803282          2.97          0.59       157.929        15.204         6.790       105.143
   56055.58178350          4.40          0.21         2.642       -49.871       163.450        40.196
   56055.58282435          5.48          0.32       350.737       -39.794       175.716        50.272
   56055.58625031          2.93          0.66       170.620        26.078       357.066       116.014
   56055.59225755          2.53          1.53       122.885        62.740        46.877       152.706
   56055.59346179          2.90          0.39       125.610        18.492        44.670       108.452
   56055.59471071          2.63          1.68       302.547        70.502       228.346       160.534
   56055.59531319          3.18          1.55       175.780        23.509       355.180       113.445
   56055.59938690          3.06          0.32       152.120       -32.292        20.331        57.645
   56055.60311363          3.31          0.72       342.908         1.401       190.875        91.462
   56055.60820699          5.01          0.20       346.858       -29.058       188.758        61.007
   56055.60827551          3.02          0.45       345.229        14.707       190.420       104.769
   56055.61116942          4.26          0.20       286.104       -30.129       250.545        59.894
   56055.61300954          2.91          0.42       273.910        11.942       263.452       101.948
   56055.61408578          3.31          0.28        84.871        10.007        92.863       100.008
   56055.61467675          2.83          0.22       358.177        21.623       179.781       111.685
   56055.61564899          4.92          1.07        24.424       -43.567       153.917        46.492
   56055.61627409          2.74          0.87       250.533        14.577       288.009       104.557
   56055.62245481          3.86          1.01       257.398       -16.384       283.340        73.605
   56055.62776638          3.24          1.22         5.532        -3.847       177.152        86.217
   56055.62900488          4.18          0.92       241.013        -2.444       302.105        87.526
   56055.63034738          3.39          0.89        20.184         5.059       163.430        95.118
   56055.63251175          3.80          0.45       350.088       -73.274       194.290        16.795
   56055.63738437          3.73          0.51       308.357       -87.759       236.546         2.291
   56055.64317199          2.65          1.52       199.361        47.250       348.901       137.190
   56055.64390113          2.90          1.06       227.038         2.875       321.463        92.832
   56055.64416769          2.83          1.07        63.948        -3.939       124.662        86.084
   56055.64828719          1.98          2.17       294.538        24.166       255.573       114.194
   56055.65133172          2.71          0.55       336.859        12.783       214.333       102.843
   56055.65383104          2.92          0.36       345.433        10.866       206.660       100.928
   56055.65869214          2.96          0.50        20.260        10.650       173.583       100.709
   56055.66106517          5.09          1.50         7.707       -37.173       187.008        52.893
   56055.66655104          3.91          0.36       278.850       -15.816       277.808        74.199
   56055.66707244          3.42          0.47       170.053        -9.472        26.814        80.460
   56055.66722288          3.39          1.03        68.529        18.655       128.378       108.673
   56055.67133204          2.65          2.37        82.587        62.139       115.703       152.144
   56055.67142464          3.23          2.71        16.439        28.556       181.993       118.616
   56055.67266309          5.62          0.47       228.885       -51.179       329.926        38.780
   56055.67644779          3.07          1.28       248.250        17.247       312.017       107.225
   56055.67725705          2.38          1.59        18.764         1.469       181.785        91.528
   56055.67899352          2.97          0.27       211.063         8.695       350.109        98.639
   56055.68053262          2.95          1.35       329.783        -4.436       231.943        85.623
   56055.68233812          3.23          0.98         4.587        13.591       197.793       103.654
   56055.68314823          4.87          0.20       302.775       -53.697       259.821        36.347
   56055.68481564          4.84          0.71         0.888       -54.986       202.401        35.083
   56055.69427132          5.32          1.70       164.481       -65.754        42.228        24.174
   56055.69447979          2.89          0.27       241.167        -7.653       325.581        82.319
   56055.69872705          5.41          0.37       269.383       -25.493       298.876        64.512
   56055.70144738          2.91          0.47        45.470        21.704       163.792       111.746
   56055.70201477          3.02          0.55       342.054        -1.457       227.430        88.608
   56055.70760487          3.20          0.29        38.398         7.514       173.102        97.562
   56055.71170191          3.82          0.20       191.421       -15.699        21.548        74.234
   56055.71310256          3.72          0.70       166.222       -15.754        47.263        74.176
   56055.71737307          4.59          0.20       248.849       -54.270       326.077        35.712
   56055.71924874          3.01          0.25       192.558         3.644        23.142        93.578
   56055.72281304          3.06          1.10       156.262        77.415        60.624       167.355
   56055.72386672          4.33          1.73        28.012       -13.275       189.373        76.781
   56055.72419061          4.56          0.20       204.681       -18.360        12.790        71.579
   56055.72868132          3.90          0.20       106.051       -14.275       113.077        75.697
   56055.73016313          3.13          1.03       315.526        20.362       264.133       110.412
   56055.73423616          4.04          3.07       102.293       -37.294       118.874        52.681
   56055.73544035          5.50          0.63       235.774       -51.395       345.691        38.572
   56055.73608877          2.98          1.99       225.723        26.532       356.080       116.488
   56055.73614627          4.76          0.20       191.372       -47.045        30.403        42.885
   56055.73651692          4.37          0.20        42.482       -24.294       179.484        65.751
   56055.74003503          4.88          0.30        16.126       -37.471       207.106        52.594
   56055.74067170          4.50          0.20       273.734       -21.118       309.672        68.893
   56055.74116956          5.35          4.12        45.037       -57.163       178.671        32.881
   56055.74868090          4.07          0.21       135.942       -26.859        90.408        63.083
   56055.74972334          5.26          0.69        22.773       -56.108       203.989        33.954
   56055.74986168          2.87          0.67        18.111        26.967       208.634       117.028
   56055.75034755          4.14          0.73       334.440       -14.749       252.485        75.316
   56055.75241980          3.17          0.82         3.464        41.997       224.209       132.062
   56055.75398253          5.05          0.21       248.260       -60.701       339.852        29.280
   56055.75446762          4.60          0.20        84.332       -27.362       144.126        62.635
   56055.75555615          3.13          0.65       120.689        30.980       108.090       120.941
   56055.75571825          3.00          1.06       167.241        -8.388        61.626        81.541
   56055.75936443          2.88          0.32        46.062        29.129       184.099       119.171
   56055.75959552          2.77          1.13       158.179        15.690        72.082       105.623
   56055.75988515          2.90          0.70       239.711        35.315       350.699       125.284
   56055.76358903          2.70          0.28         9.833        47.276       221.862       137.340
   56055.76372720          2.82          3.65       300.868        40.662       290.937       130.699
   56055.76715316          4.85          0.48       341.316       -43.546       251.668        46.524
   56055.76743153          3.06          1.31       143.468        58.163        89.570       148.107
   56055.76868068          3.34          0.41       335.863        14.420       257.691       104.484
   56055.76980366          5.08          2.42        59.294       -46.701       174.733        43.327
   56055.77044007          3.19          0.77        39.208       -16.023       194.995        74.025
   56055.77225696          3.11          2.12       168.591        25.443        66.241       115.374
   56055.77434130          4.69          0.99       293.244       -39.472       302.293        50.563
   56055.77691078          2.91          1.85       179.453        44.998        57.066       134.930
   56055.77708399          2.77          1.38        87.357         2.061       149.226        92.056
   56055.77814858          3.04          0.56       300.970        -0.371       295.993        89.669
   56055.77831127          2.88          0.86       144.812        -0.463        92.212        89.474
   56055.79234980          2.88          1.01        49.525        12.757       192.559       102.796
   56055.79275503          3.07          2.04       148.333        13.174        93.897       103.111
   56055.79671345          3.17          0.25       307.925        27.901       295.768       117.946
   56055.80057874          4.01          0.66        72.477       -18.487       172.614        71.526
   56055.80196866          3.01          0.74       211.369         4.237        34.193        94.179
   56055.80275564          2.79          0.70        75.635        -3.342       170.222        86.667
   56055.81103041          5.26          2.27       180.753       -62.450        68.059        27.475
   56055.81667877          3.02          1.03       336.179        25.965       274.708       116.029
   56055.82187556          2.94          0.76       267.400        17.617       345.368       107.618
   56055.82758126          2.79          0.46       290.134         0.788       324.674        90.817
   56055.83122714          2.88          0.42       318.690        41.230       297.472       131.283
   56055.83145907          4.82          0.31       195.696       -45.332        60.481        44.598
   56055.83254715          4.68          0.98        36.221       -27.584       220.412        62.469
   56055.83591484          4.30          0.47        79.297       -35.857       178.579        54.147
   56055.83726873          3.12          4.38       172.713        68.074        85.580       158.006
   56055.83764002          3.13          2.32       302.376        36.733       316.105       126.773
   56055.83846094          3.14          0.41       267.126        14.235       351.625       104.236
   56055.84143520          4.89          0.20       194.056       -40.045        65.730        49.883
   56055.84144718          3.67          1.17        14.955       -12.508       244.870        77.559
   56055.84178265          4.07          3.91        47.952        44.098       211.935       134.140
   56055.84694500          5.08          1.80       351.514       -51.704       270.285        38.371
   56055.84827588          4.65          0.60       271.826       -32.256       350.404        57.754
   56055.84842622          4.58          0.22        97.060       -22.231       165.307        67.751
   56055.85101931          3.09          2.14        92.032         1.236       171.241        91.226
   56055.85630896          2.83          0.77       206.724        -4.719        58.448        85.217
   56055.85652824          4.73          0.23       301.436       -25.158       323.794        64.886
   56055.85890117          3.07          0.20        74.632        20.473       191.463       110.486
   56055.86480422          2.70          0.88        74.928        45.477       193.253       135.491
   56055.87476910          4.02          0.23         9.003       -13.910       262.850        76.160
   56055.87495385          3.44          0.20       296.726       -13.337       335.167        76.701
   56055.87672558          2.96          0.54         5.070        32.952       267.477       123.021
   56055.87813676          4.75          0.26       312.397       -37.840       320.623        52.216
   56055.88089167          4.62          0.20       205.467       -47.951        68.539        41.983
   56055.88677104          2.88          0.90       108.110        34.739       168.023       124.712
   56055.89112351          3.08          0.37       228.772         0.055        48.970        90.009
   56055.89327594          4.55          0.20       150.188       -66.636       128.408        23.292
   56055.89357744          2.81          0.97       180.122        38.486        98.511       128.414
   56055.89699083          3.14          2.57       125.738        47.465       154.068       137.420
   56055.89738465          2.79          2.09       190.385        42.203        89.634       132.132
   56055.89912057          4.48          0.39       194.408       -34.701        86.205        55.226
   56055.89925955          3.23          2.20       305.857        20.448       334.847       110.493
   56055.90057946          2.85          0.39        11.806         9.257       269.356        99.326
   56055.90567167          4.76          1.62         9.647       -38.636       273.372        51.437
   56055.90927159          3.05          0.52       328.844        -7.424       315.451        82.641
   56055.90957221          3.41          0.20        91.923       -13.313       192.506        76.677
   56055.91097301          2.92          0.90        39.906         3.803       245.008        93.855
   56055.91358868          3.03          0.67        46.928        -2.592       238.938        87.453
   56055.91368065          2.73          0.49       354.690        -5.883       291.203        84.191
   56055.91407413          2.85          3.61       187.676        -0.850        98.352        89.075
   56055.91496591          4.69          0.59       135.889       -60.383       150.550        29.555
   56055.91623866          3.48          0.20       327.029       -28.239       319.766        61.828
   56055.91796403          4.28          0.30        98.220       -72.356       189.457        17.624
   56055.91853102          3.46          0.43       217.004       -13.285        70.620        76.657
   56055.92290538          3.19          0.53        51.687        12.945       237.525       102.986
   56055.92376228          2.83          0.73       290.523        20.031       359.029       110.059
   56055.92638921          4.50          0.23        34.976       -65.797       255.619        24.262
   56055.92664424          3.43          0.20       110.916       -15.565       179.675        74.401
   56055.92715289          3.70          0.20       311.322       -11.760       339.420        78.293
   56055.93010434          4.84          2.37       204.676       -52.308        87.089        37.624
   56055.93420155          4.93          0.23       148.520       -51.079       144.820        38.850
   56055.94013964          5.31          0.39        24.610       -41.335       270.869        48.732
   56055.94331131          3.62          0.70        49.986        86.954       245.555       176.999
   56055.94507024          2.90          0.68       141.854        -2.565       155.369        87.372
   56055.94607711          3.42          0.22       249.559        61.927        48.150       151.903
   56055.94636597          5.33          2.30        75.482       -61.179       222.351        28.833
   56055.94663272          4.56          0.20       168.737       -23.230       129.050        66.692
   56055.95273150          3.09          1.32       264.537        17.134        35.469       107.129
   56055.95338021          5.67          1.91       285.105       -47.157        15.035        42.868
   56055.95626164          4.93          0.37       143.477       -42.222       157.821        47.710
   56055.95826484          4.61          0.62       352.121       -34.459       309.863        55.617
   56055.96048685          5.26          0.46       357.465       -62.351       305.330        27.728
   56055.96989604          2.88          2.68        38.789        48.098       267.347       138.153
   56055.97209531          3.17          1.07        70.316         5.839       236.659        95.860
   56055.97347255          2.89          0.80       142.074        19.921       165.384       109.860
   56055.97511589          3.00          0.36       314.578       -19.173       353.471        70.882
   56055.98782487          2.74          1.04       155.891        24.313       156.750       114.243
   56055.98797461          3.42          0.20       354.125        44.928       318.594       134.999
   56055.98834498          3.40          0.48       268.997       -16.595        43.819        73.407
   56055.98932906          3.15          0.20       259.026       -75.540        53.863        14.451
   56055.99086861          3.30          0.33        99.696        47.611       213.982       137.597
   56055.99730402          4.01          0.29       310.647       -20.048         5.409        70.004
   56055.99750066          2.65          1.74       235.165        32.742        81.018       122.700
   56056.00016234          5.51          0.51        17.552       -43.053       299.587        47.019
   56056.00057870          5.34          0.72        66.659       -31.395       250.649        58.630
   56056.00579946          4.83          0.20        41.319       -33.390       277.865        56.665
   56056.00618060          4.10          0.20       234.401       -25.726        84.844        64.231
   56056.00867000          2.62          0.67       126.180        34.847       193.960       124.803
   56056.00893561          3.05          1.00       202.825        40.378       117.472       130.309
   56056.01020884          3.46          0.38       317.473       -29.427         3.234        60.632
   56056.01354273          2.97          0.57       355.778         0.402       326.164        90.477
   56056.01378572          3.55          0.35        94.545        -6.506       227.494        83.484
   56056.01775478          2.77          1.12        97.786        66.505       225.510       156.495
   56056.01939880          3.69          0.45       313.163       -15.382        10.875        74.672
   56056.02192229          4.34          0.26       144.195       -29.091       180.792        60.843
   56056.03553272          3.38          0.32       303.807       -39.897        26.016        50.149
   56056.03706072          4.89          0.20        22.762       -51.351       307.713        38.720
   56056.04075313          3.17          0.25        76.487        16.420       255.258       106.436
   56056.04444463          4.24          0.58        12.399       -39.790       320.715        50.285
   56056.04482701          2.88          1.72        61.612        37.298       271.576       127.332
   56056.04650499          4.38          0.72        24.390       -67.675       309.539        22.396
   56056.05086855          4.72          0.23       233.669       -68.949       101.568        21.007
   56056.05206112          2.92          0.55        69.633        -8.427       266.227        81.597
   56056.05213039          3.07          0.62       138.735        -6.344       197.140        83.596
   56056.05417845          4.81          0.27       190.639       -22.021       145.958        67.902
   56056.05959499          5.17          0.61        28.830       -57.940       309.802        32.127
   56056.05964155          2.87          0.96       100.080        63.316       238.359       153.305
   56056.06062595          2.86          0.40       218.441        18.422       120.505       108.362
   56056.06260426          3.98          0.20         0.420       -28.636       339.234        61.441
   56056.06276644          2.71          0.64       286.845        22.066        52.889       112.086
   56056.06775558          2.91          0.49       307.385        12.952        34.137       102.996
   56056.06864617          3.52          0.26       241.067       -67.604       100.588        22.360
   56056.07140058          4.04          0.20       341.224       -19.869         1.594        70.203
   56056.07327652          4.67          0.57       241.591       -20.866       101.880        69.097
   56056.07357751          2.92          0.29       125.220        47.627       218.325       137.586
   56056.07379719          4.65          0.27       351.083       -54.453       352.596        35.624
   56056.07386646          4.58          0.20       256.246       -21.753        87.434        68.228
   56056.07811424          2.89          0.62        54.285        43.813       290.912       133.856
   56056.07950248          3.33          0.55       331.921        21.609        13.844       111.673
   56056.08185280          5.07          1.78       233.485       -22.871       113.081        67.083
   56056.08338039          2.97          0.43       189.176        -6.896       157.968        83.027
   56056.08341516          2.73          0.65         9.265        53.220       337.888       143.291
   56056.08398213          3.29          2.97       190.760        59.747       156.622       149.675
   56056.08691028          4.11          0.52       167.087       -39.245       181.347        50.677
   56056.09012836          2.76          1.95       303.986        45.180        45.661       135.217
   56056.09385508          2.93          0.29       171.849         7.821       179.077        97.746
   56056.09408678          2.82          0.38       111.447        27.724       239.533       117.698
   56056.09513921          2.88          0.38       261.346        52.637        90.139       142.622
   56056.09708343          4.26          0.77        88.295       -26.151       263.843        63.849
   56056.10464219          5.22          0.69        52.981       -64.664       301.982        25.381
   56056.10691023          3.15          0.87       162.376        29.295       193.252       119.224
   56056.10704870          2.96          1.12       310.839        22.630        44.877       112.675
   56056.10930603          3.12          1.01        74.240        25.689       282.239       115.710
   56056.11064899          2.66          0.38       308.003        -7.543        48.981        82.501
   56056.11186436          2.99          0.89       100.738        47.888       256.617       137.877
   56056.11234992          2.79          1.04       302.687        27.372        54.952       117.408
   56056.11263900          4.23          1.63       210.581       -17.861       147.113        72.071
   56056.11680645          4.75          0.36       318.191       -34.245        40.990        55.812
   56056.11712988          4.26          0.20        50.472       -29.858       308.899        60.190
   56056.11980344          3.20          0.31       226.466        -9.028       133.817        80.918
   56056.12085703          5.44          1.63        37.069       -53.679       323.679        36.382
   56056.12278961          4.08          0.39       189.158       -23.531       172.209        66.391
   56056.12461865          4.66          0.79        51.264       -50.966       310.851        39.081
   56056.12937550          2.88          0.81       278.974        20.659        84.803       110.666
   56056.12938689          2.89          0.42       220.877        30.647       142.902       120.588
   56056.12966462          3.57          0.26        18.784       -18.427       345.086        71.644
   56056.13092704          2.85          3.95       269.819        22.772        94.521       112.767
   56056.13299770          3.26          2.02       138.642        -3.523       226.422        86.420
   56056.13399343          4.05          0.39       230.257       -74.965       134.931        14.985
   56056.13495455          2.96          1.47       302.452        20.211        63.337       110.247
   56056.13576481          2.78          0.48       198.316        41.162       167.757       131.091
   56056.13680619          3.01          0.66       100.563        -1.981       265.878        88.005
   56056.14350734          2.97          0.32       204.418        40.566       164.455       130.497
   56056.14518536          2.62          0.77        98.694        53.453       270.672       143.446
   56056.14737295          5.02          0.46       182.028       -54.902       188.215        35.019
