#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   58235.33651995          2.91          0.28        32.824        24.088        33.337       114.172
   58235.33955726          2.78          1.09        82.348        19.591       344.895       109.608
   58235.34050508          3.05          1.07       134.619        20.785       292.970       110.718
   58235.34690155          4.07          0.20       341.138         5.802        88.795        95.893
   58235.34714866          2.99          2.29       110.290        42.037       319.642       132.008
   58235.34741519          3.87          1.07        58.572       -33.639        11.601        56.414
   58235.34781266          4.61          0.20       231.592       -45.793       198.578        44.141
   58235.35190828          3.19          1.51        84.041        33.620       347.631       123.634
   58235.35191410          4.53          0.29         2.246       -55.059        69.498        35.042
   58235.35295135          3.02          0.21       246.604        10.397       185.518       100.352
   58235.35436490          6.22          4.21         4.655        -5.997        67.970        84.101
   58235.35726102          2.74          0.78       180.063        15.529       253.598       105.429
   58235.35753344          4.74          0.20       278.521       -40.728       155.155        49.284
   58235.35928656          3.14          0.89       343.915         7.592        90.489        97.684
   58235.36011520          3.29          0.33       352.506        16.011        82.198       106.106
   58235.36556432          2.70          0.67        77.917        64.127       358.557       154.154
   58235.36764709          5.21          0.20       108.082       -56.301       329.479        33.667
   58235.37542763          4.64          0.44       195.800       -59.014       244.375        30.887
   58235.38166764          4.28          0.52        13.794        -7.521        68.689        82.574
   58235.38290469          2.77          1.47       308.670        33.788       134.306       123.843
   58235.38619674          2.96          0.32       229.542         3.475       214.568        93.407
   58235.39320267          4.46          0.20       306.698       -53.387       139.834        36.672
   58235.39448116          3.09          0.77       223.957        -0.243       223.139        89.682
   58235.39452446          4.71          0.20        43.494       -57.106        43.733        32.966
   58235.39785471          3.10          0.57        51.803        12.903        36.505       102.965
   58235.40068444          4.91          0.26       209.469       -28.229       239.841        61.682
   58235.40457002          3.21          1.39       209.682         5.897       241.061        95.808
   58235.40665664          3.23          0.20       261.209        71.098       190.556       161.076
   58235.40837397          4.15          0.22       202.222       -12.275       249.882        77.632
   58235.41237645          2.81          3.10       268.945        57.823       184.765       147.813
   58235.41374485          3.13          0.28        25.456        -2.334        68.606        87.754
   58235.41561553          3.05          2.94       214.007        60.953       240.806       150.870
   58235.41812405          4.93          0.42        32.480       -21.399        63.182        68.684
   58235.41929200          2.66          2.47        75.433        64.985        20.434       155.014
   58235.41974351          5.10          0.20       277.419       -35.268       178.731        54.743
   58235.42023566          3.13          0.53         5.647        78.512        90.741       168.606
   58235.42238855          2.81          1.68       170.871        51.721       286.276       141.628
   58235.42282003          2.86          2.13        96.783        43.201         0.461       133.194
   58235.42418194          3.00          0.38        91.631        12.765         6.174       102.764
   58235.42639696          3.38          0.32       225.975         2.241       232.645        92.170
   58235.42789630          3.04          3.50       185.071        25.080       274.091       114.982
   58235.43058622          2.96          1.14       337.179        50.103       123.009       140.187
   58235.43467721          2.73          4.80       359.959        60.322       101.666       150.415
   58235.43699900          2.92          0.20        25.446        16.590        76.998       106.676
   58235.44166396          4.64          0.20        54.525       -63.093        49.772        26.963
   58235.44199639          2.78          2.43        63.591        33.845        40.611       123.890
   58235.44309013          2.76          3.40       356.632        78.239       108.075       168.331
   58235.44571154          2.66          0.98       313.309        71.894       152.508       161.953
   58235.44698249          3.19          0.62       137.347        -6.251       328.713        83.677
   58235.46102483          3.26          1.50       289.712         9.627       181.425        99.655
   58235.46152639          3.06          0.71       164.310         8.076       306.987        97.983
   58235.46447404          4.91          0.20       213.323       -55.728       258.960        34.189
   58235.46702112          3.08          0.79        88.589        41.209        24.619       131.214
   58235.46730131          2.49          5.37        90.160        73.353        22.919       163.357
   58235.46734512          5.19          0.23       347.938       -69.194       125.419        20.903
   58235.46805015          2.74          0.41       285.888         0.119       187.769        90.142
   58235.47495822          5.44          0.35       190.689       -56.760       285.430        33.143
   58235.47693363          2.93          0.61       243.850         5.097       233.019        95.051
   58235.48481730          2.59          0.73        41.431         6.269        78.279        96.339
   58235.48619968          3.17          1.65       356.067        -1.052       124.147        89.041
   58235.49663326          2.73          0.80        39.285        -3.411        84.701        86.662
   58235.49750404          4.80          0.34        80.229       -78.231        44.532        11.782
   58235.49753796          3.01          0.52       326.421        -1.823       157.882        88.255
   58235.49803013          3.65          0.24       208.542        -5.665       275.930        84.249
   58235.50179256          3.06          0.52       173.989        14.773       311.844       104.677
   58235.50609354          5.48          0.37       356.129       -47.680       131.261        42.417
   58235.50731512          3.78          0.22        16.376        -4.566       111.465        85.524
   58235.51113054          2.90          1.04        53.949        50.857        75.175       140.913
   58235.51494057          3.16          0.37        82.803         0.558        47.785        90.569
   58235.51533333          2.85          5.80        52.479        72.218        78.030       162.277
   58235.51741253          2.97          0.85       243.847         3.746       247.631        93.702
   58235.52476682          4.70          1.29       283.226       -30.595       210.850        59.427
   58235.52924531          3.57          0.72       305.698        32.441       190.100       122.492
   58235.53204182          4.67          0.20        55.231       -39.181        81.598        50.871
   58235.53416459          3.04          1.80       324.328         1.150       173.200        91.225
   58235.53637995          2.99          0.45       255.441        28.445       242.929       118.419
   58235.53675830          2.85          2.21       342.778         8.295       155.691        98.383
   58235.53803573          4.59          0.27       200.881       -19.522       298.024        70.387
   58235.54261016          2.84          0.48       128.167        16.838        12.385       106.779
   58235.54411238          3.07          0.59         5.511         0.033       135.609        90.125
   58235.54634332          3.01          2.46       268.331        38.325       233.661       128.319
   58235.54840275          3.01          0.45       145.216        26.826       357.420       116.748
   58235.55117681          5.16          0.66       174.116       -23.624       329.550        66.278
   58235.55700130          3.23          0.51       157.847        14.071       347.911       103.982
   58235.55867451          2.99          0.48       240.632        67.225       265.926       157.177
   58235.55970830          2.78          0.62       308.845        25.642       197.936       115.698
   58235.55979065          2.74          0.97       150.182         9.513       356.584        99.429
   58235.56218458          2.83          0.96       180.764        55.843       326.872       145.750
   58235.56694052          3.79          0.42       130.155        -7.478        19.211        82.457
   58235.56728262          2.96          0.63        94.512         5.224        54.963        95.214
   58235.56749100          3.81          0.20       296.581       -11.872       212.956        78.171
   58235.56921837          3.17          0.62       167.827         3.236       342.348        93.142
   58235.57477991          2.98          0.83       303.446         6.930       208.750        96.981
   58235.57756810          3.22          0.20       282.177         0.541       231.015        90.561
   58235.57981461          2.98          0.78       246.230        21.125       267.804       111.086
   58235.58036811          6.02          1.04       106.982       -52.068        47.341        37.898
   58235.58352094          3.26          4.54        44.463        32.408       110.842       122.473
   58235.58588398          2.73          2.42       128.268         7.594        27.918        97.533
   58235.58669986          5.28          0.20        40.540       -59.419       116.067        30.651
   58235.58679448          2.67          0.95       138.257        37.949        18.218       127.878
   58235.59145035          3.07          0.65       162.278        12.187       355.918       102.095
   58235.60546105          2.99          0.20        26.720        12.095       136.538       102.176
   58235.60554575          4.73          0.25       186.004       -43.127       337.270        46.775
   58235.61030064          2.76          0.68       115.313         5.321        49.690        95.277
   58235.61224781          5.30          1.61       299.100       -85.113       225.660         4.942
   58235.61488532          3.18          0.26         7.950        15.579       158.715       105.671
   58235.61973616          5.26          0.27       115.196       -34.008        53.278        55.944
   58235.62118429          3.28          0.48       259.872        11.474       269.081       101.458
   58235.62542366          4.15          0.20        28.125       -18.519       142.365        71.562
   58235.62768472          3.23          0.48       282.620        22.360       248.700       112.381
   58235.62981917          2.79          0.74         9.502        14.242       162.553       104.333
   58235.63165701          4.77          0.20       162.580       -38.515        10.155        51.389
   58235.63351163          3.04          0.51        40.020        43.560       133.314       133.629
   58235.63613062          5.30          0.35        37.944       -37.504       136.444        52.567
   58235.63619128          3.04          0.56       225.650        46.636       308.772       136.570
   58235.63812602          2.88          0.40       301.811         7.868       233.253        97.919
   58235.63942804          5.47          0.20       191.629       -61.359       343.842        28.545
   58235.64370170          3.28          0.57       120.138         0.149        56.929        90.096
   58235.64507650          4.91          0.20        32.856       -30.296       144.745        59.780
   58235.64572256          6.22          3.93       235.138       -61.275       302.500        28.674
   58235.64632462          2.79          0.66       227.658        -1.928       310.348        88.009
   58235.64644462          3.54          0.20       297.362        -8.254       240.682        81.792
   58235.65279093          2.87          0.52       262.464         6.282       277.891        96.271
   58235.65368720          5.12          0.20        79.078       -53.117       101.726        36.893
   58235.65481804          2.52          0.80        17.597        77.389       163.357       167.477
   58235.65772326          2.93          0.50       320.388         0.843       221.743        90.918
   58235.66062928          2.94          0.61       309.061        18.172       234.140       108.233
   58235.66175527          2.91          0.69        51.320        35.602       132.214       125.657
   58235.66218676          3.13          1.69         3.661        12.374       180.080       102.467
   58235.66237175          3.33          0.29       357.839        -4.024       185.971        86.070
   58235.66489654          2.90          0.63        18.113         0.002       166.609        90.089
   58235.66895586          3.07          0.61       225.314        19.841       320.889       109.775
   58235.66908719          3.27          0.45         5.902        54.179       180.316       144.270
   58235.67345657          3.13          1.55       258.658        35.292       289.211       125.274
   58235.67423310          2.71          0.52        35.992        -1.518       152.103        88.555
   58235.67673816          2.93          0.71       301.423        22.713       247.602       112.764
   58235.68189744          5.10          0.20       134.950       -39.931        55.958        49.993
   58235.68602188          4.75          0.32       356.825       -78.602       195.539        11.498
   58235.68759909          2.87          0.58       211.314         8.022       341.602        97.941
   58235.68812009          2.67          0.67        64.144        20.250       128.929       110.286
   58235.69114874          4.09          0.20         5.906       -21.437       188.299        68.658
   58235.69289648          3.64          0.48       141.137         2.202        53.685        92.122
   58235.69291602          3.99          0.22       180.272        -7.536        14.555        82.366
   58235.69559582          3.40          0.67       194.423        13.047         1.378       102.954
   58235.69608030          5.06          0.23       138.900       -20.678        57.096        69.243
   58235.69630440          3.18          4.29        16.292        40.944       179.742       131.032
   58235.69929543          5.38          0.20       177.012       -42.970        20.118        46.930
   58235.71251823          4.32          0.20       200.953       -14.775         0.940        75.134
   58235.71423209          3.12          1.61         1.414        62.197       201.106       152.290
   58235.71563786          4.83          0.28       251.098       -42.663       311.844        47.312
   58235.72106977          2.83          0.83       159.417        30.515        45.558       120.422
   58235.72577748          4.72          0.20       345.990       -63.983       220.677        26.116
   58235.73155601          3.69          1.96       189.770         8.933        19.009        98.837
   58235.73844073          2.60          2.52       188.671        22.087        22.599       111.991
   58235.73965961          4.96          0.23       285.083       -28.936       286.569        61.096
   58235.74222656          2.91          1.51       147.912        44.203        64.674       134.119
   58235.74814176          3.18          1.49        44.762        24.590       169.978       114.653
   58235.74923683          2.95          0.43       103.205         2.053       111.958        92.023
   58235.74985927          3.20          0.93       209.663         5.338         5.725        95.255
   58235.75425178          2.73          0.67       177.577         4.088        39.392        93.988
   58235.75558038          2.95          1.07       321.808        12.095       255.658       102.174
   58235.75798642          4.62          1.94       229.584       -12.283       348.716        77.657
   58235.76323598          3.01          1.96       321.058        45.646       259.218       135.722
   58235.76538951          3.37          0.63       231.225        19.603       349.792       109.545
   58235.76819322          3.08          0.83       176.975        14.576        45.027       104.477
   58235.76914132          4.90          0.24        32.113       -34.304       190.281        55.775
   58235.76998795          3.08          0.57       333.017        65.123       249.725       155.209
   58235.77271983          3.53          0.54         5.700        -7.738       217.948        82.358
   58235.77431389          2.88          0.51       340.449        -1.434       243.769        88.659
   58235.77481736          2.90          0.49       185.741        -0.130        38.652        89.771
   58235.77786749          4.98          0.21       223.690       -69.822         1.593        20.111
   58235.77956053          3.23          0.24        10.021        15.536       216.087       105.629
   58235.79435228          2.68          4.84       224.595        10.157         6.862       100.090
   58235.79560734          4.80          0.20        36.659       -62.197       195.378        27.878
   58235.80229259          2.96          0.61       246.803        32.531       347.568       122.496
   58235.80382066          2.98          0.34       259.042        17.768       335.853       107.754
   58235.80433522          2.82          0.39       165.435         2.422        69.614        92.323
   58235.81122074          4.76          0.20       250.956       -68.264       346.327        21.713
   58235.81656747          3.27          0.26       353.298        -1.168       246.175        88.930
   58235.81835730          2.89          4.38        62.006        84.558       177.189       174.599
   58235.81854166          2.75          9.72       263.227        79.597       337.479       169.588
   58235.82068553          3.83          1.76        34.570        -8.364       206.400        81.712
   58235.82503644          4.70          0.26       134.292       -76.601       108.513        13.319
   58235.84083295          3.50          1.13       134.573        28.320       113.619       118.245
   58235.84619528          5.21          0.28       138.246       -52.249       111.997        37.665
   58235.84710096          2.72          0.62       302.691        46.750       307.885       136.806
   58235.84871662          2.99          0.77       196.719         0.754        54.351        90.658
   58235.84967965          4.74          0.20       201.456       -47.433        49.910        42.473
   58235.85753699          2.96          0.59       260.735        -4.931       353.510        85.058
   58235.86742538          4.15          0.30       283.435        -0.794       334.389        89.235
   58235.86761321          4.26          0.34        76.227       -17.339       181.704        72.675
   58235.86871150          2.84          0.37        88.632        32.997       169.598       122.993
   58235.87139078          3.78          2.68       140.000        10.927       119.247       100.844
   58235.87285000          3.00          0.45       251.797         0.523         7.985        90.496
   58235.87474177          2.59          0.94       128.606        11.494       131.848       101.424
   58235.88099522          2.86          0.79         2.921         4.337       259.809        94.436
   58235.89249215          2.82          0.51        87.271        23.185       179.566       113.183
   58235.89291356          2.84          1.07       299.304        33.073       327.779       123.125
   58235.89577146          2.97          0.38       325.469        35.219       302.630       125.303
   58235.89699461          2.87          0.40       335.834        12.674       292.678       102.768
   58235.89964484          2.75          1.19       327.051        43.278       302.457       133.364
   58235.89997115          2.71          1.66       174.916        23.530        94.655       113.427
   58235.90001644          2.76          0.62        11.990        32.485       257.591       122.582
   58235.90247668          2.99          2.01       229.070         4.730        41.412        94.666
   58235.90509134          4.75          0.20       196.751       -31.939        74.645        57.962
   58235.90802296          2.87          0.84       298.082        28.621       334.448       118.671
   58235.92289464          2.94          1.77        19.702        27.553       258.133       117.646
   58235.92565789          5.03          0.23       107.180       -53.394       171.803        36.564
   58235.92845929          2.65          1.41       199.711        -0.778        80.143        89.125
   58235.93279676          5.00          0.20        20.662       -51.822       260.826        38.274
   58235.93294378          5.38          0.20       307.947       -53.510       333.426        36.562
   58235.93343175          2.90          0.72        47.313         2.165       234.344        92.229
   58235.93439968          3.11          0.34       138.106         8.427       143.888        98.344
   58235.93674714          3.30          0.20       131.228        18.326       151.599       108.253
   58235.93683106          3.55          1.18       265.883         4.106        17.003        94.103
   58235.93831845          3.78          0.21        59.999        -7.616       223.438        82.429
   58235.94951164          4.84          1.83       206.292       -28.081        81.135        61.826
   58235.95500865          2.52          1.50       203.697        48.222        85.792       138.128
   58235.96054045          2.92          0.66       264.896        42.039        26.634       132.031
   58235.96348124          3.11          0.46       277.489        62.625        15.207       152.639
   58235.96416637          2.99          1.19       247.738         1.205        45.010        91.168
   58235.96850292          4.33          0.25       308.449       -69.278       345.658        20.796
   58235.96972108          3.13          0.25       299.836        28.142       354.966       118.195
   58235.97214903          3.77          0.67       191.932       -11.634       103.689        78.262
   58235.97803020          3.61          0.95       295.002        12.568         2.772       102.614
   58235.98080432          4.90          0.20       289.864       -66.823         8.661        23.221
   58235.99307645          4.80          0.20       204.963       -61.904        98.121        28.000
   58235.99340928          2.73          0.45        68.713        39.805       234.516       129.839
   58236.00453100          3.09          1.23       105.734        57.857       201.432       147.828
   58236.00497608          3.01          1.00       337.331        41.323       330.186       131.418
   58236.00542667          3.14          0.29       282.439        37.416        25.280       127.438
   58236.00913543          2.89          2.07        68.008         3.626       240.974        93.660
   58236.00955642          5.45          0.20        82.592       -57.779       226.717        32.227
   58236.01317903          4.95          0.20        15.019       -38.806       295.455        51.295
   58236.01382023          2.78          1.06       344.117        65.591       326.620       155.689
   58236.02084451          4.38          0.20       112.539       -20.803       200.709        69.150
   58236.02265534          4.77          0.21       314.701       -78.191       358.820        11.891
   58236.02723868          4.45          0.25       195.278       -10.829       120.229        79.068
   58236.03157624          4.87          0.23       273.987       -56.171        42.934        33.842
   58236.03273075          3.19          0.46        78.208        22.559       239.254       112.577
   58236.03305454          2.71          0.70       142.153        14.022       175.448       103.936
   58236.04033569          3.04          1.22       359.634        64.177       320.617       154.280
   58236.04753796          5.11          0.25         7.836       -50.554       315.038        39.551
   58236.04828279          3.07          0.46       306.978        33.631        16.192       123.693
   58236.04889456          3.08          0.49       353.607        30.763       329.739       120.865
   58236.04926562          3.29          0.40       197.512         3.000       125.954        92.898
   58236.05001078          3.50          0.74       220.122         8.012       103.621        97.931
   58236.05106127          3.51          1.68       232.716        41.194        91.470       131.130
   58236.06925932          6.04          2.50       232.974       -56.825        97.572        33.113
   58236.07494565          2.92          0.28       173.539        55.302       159.179       145.198
   58236.08318361          5.33          0.40        66.672       -44.299       269.143        45.739
   58236.08371279          2.97          0.66       122.825        44.487       212.994       134.431
   58236.08553115          4.17          0.20       347.355       -12.971       349.204        77.132
   58236.08653616          4.79          0.20       157.599       -51.926       179.370        37.971
   58236.08757034          3.29          0.36       142.419        27.090       194.844       117.006
   58236.08984385          4.83          0.21         1.756       -76.086       336.397        14.022
   58236.09118712          3.12          0.37        54.677        44.338       283.847       134.398
   58236.09822576          3.44          0.39       212.218         1.580       128.921        91.489
   58236.10095200          2.91          2.96        76.196        47.806       265.824       137.832
   58236.10550251          2.99          0.39        22.852         1.601       320.922        91.696
   58236.10611562          5.50          0.46       180.465       -49.337       163.518        40.554
   58236.11427799          2.92          1.70        64.836        24.807       282.063       114.851
   58236.11878157          3.14          1.77       345.280        16.995         3.295       107.095
   58236.12258794          5.10          0.23       341.950       -58.280         7.940        31.823
   58236.12383635          3.23          1.08        51.858        55.429       298.419       145.494
   58236.12402200          6.34          1.21       275.888       -26.215        74.513        63.797
   58236.12505186          4.66          0.20       135.040       -38.732       215.846        51.189
   58236.12722345          4.46          0.20        28.122       -16.417       323.509        73.675
   58236.13100912          2.89          0.71       169.462        39.139       183.495       129.036
   58236.13282947          3.98          0.20       111.814        -8.534       241.837        81.424
   58236.13627031          4.77          0.79       348.514       -60.418         6.333        29.688
   58236.13641944          5.14          0.20       275.283       -53.591        79.500        36.421
   58236.13996068          2.80          1.46       262.652        38.735        93.636       128.717
   58236.14453774          2.77          0.30       122.164         6.375       235.688        96.318
   58236.14564201          3.49          0.41       229.935        44.440       128.396       134.370
   58236.14651418          3.07          0.32        81.064         4.031       277.508        94.047
   58236.14715450          2.97          0.23        66.461        49.607       292.239       139.650
   58236.14742198          2.75          0.52        65.262        21.733       293.607       111.777
   58236.15183622          2.91          0.36       263.033        34.081        97.528       124.064
   58236.15318898          2.70          0.71        53.314         8.351       307.663        98.413
   58236.15597855          2.68          0.56       195.205        48.040       166.809       137.938
   58236.15840476          2.81          0.42       203.614        17.508       159.261       107.410
   58236.16264311          3.18          0.28       282.257        -2.808        82.133        87.212
   58236.16709573          3.17          1.32       169.066        42.401       196.914       132.299
   58236.17216084          3.10          0.92       240.942        34.891       126.948       124.837
   58236.17280841          2.89          2.06       335.283        21.500        32.804       111.591
   58236.17284163          5.24          0.20        25.422       -44.764       342.707        45.331
   58236.17694426          3.52          0.66        95.837        41.902       273.633       131.895
   58236.17854267          3.73          3.75        61.071        77.865       308.665       167.919
   58236.18263234          2.62          1.27       274.452        15.542        97.187       105.545
   58236.18334132          3.01          0.62       232.397        32.517       139.518       122.449
   58236.18398957          2.79          2.02       288.324        75.014        84.145       165.040
   58236.18463465          2.76          0.58       116.995         3.858       255.336        93.811
   58236.18598700          2.67          0.72       298.289        22.878        74.573       112.922
   58236.19003270          3.65          0.92       339.819        -2.075        34.467        88.021
   58236.19012802          3.07          1.16        71.899        25.467       302.377       115.501
   58236.19487517          2.89          1.55       326.547        16.880        49.506       106.963
   58236.19963773          3.20          0.22        91.215        27.897       286.485       117.897
   58236.20052522          5.14          0.65       142.437       -70.055       235.812        19.858
   58236.20476119          3.10          0.40       300.538         0.524        79.063        90.573
   58236.20686331          3.31          2.43       251.592         5.653       128.773        95.616
   58236.21873115          2.91          1.02       288.616        54.063        96.161       144.088
   58236.23115053          5.30          0.40        72.993       -51.253       316.263        38.777
   58236.23222561          2.92          0.79       304.883         0.675        84.633        90.730
   58236.23275465          5.02          0.63       112.268       -25.966       277.487        63.993
   58236.23685286          2.85          0.60       150.804        24.838       240.355       114.750
   58236.25120100          3.16          0.82       258.387        35.054       138.043       125.026
   58236.25135465          3.10          0.36       162.419        16.732       233.988       106.634
   58236.25872965          2.89          0.48        78.068        22.299       320.979       112.323
   58236.27072742          2.96          0.98       250.060         3.335       153.355        93.295
   58236.27336775          2.99          0.64       109.182        29.404       295.132       119.375
   58236.27464766          4.81          0.20       286.968       -55.813       117.712        34.217
   58236.27729626          2.88          0.99       272.642         8.917       133.156        98.916
   58236.28042309          2.80          0.42       353.504        15.902        53.418       106.000
   58236.28775278          2.83          0.61       271.530        37.727       138.104       127.722
   58236.28779938          3.25          0.30       279.993         0.759       129.583        90.772
   58236.29125595          4.99          0.20       166.347       -15.083       244.482        74.816
   58236.29416277          3.06          0.70       219.736        23.841       192.160       113.759
   58236.30091588          3.09          0.48        47.173        19.618         7.119       109.689
   58236.30630912          3.88          0.64       273.732       -12.721       142.501        77.281
   58236.30785691          4.68          0.81       176.628       -63.351       240.200        26.544
   58236.31391525          2.99          0.44        29.477        14.754        29.520       104.842
   58236.31515701          3.01          0.32       320.886        37.711        98.620       127.782
   58236.31548892          2.93          0.32       216.876        20.006       202.712       109.922
   58236.31580969          2.94          0.77        40.992        58.187        18.604       148.265
   58236.31921919          4.65          0.20       313.111       -51.119       107.715        38.950
   58236.31924998          2.76          0.24        91.857        36.140       329.003       126.142
   58236.32109209          3.01          2.80       302.033        23.063       119.598       113.109
   58236.32407325          4.84          0.20       208.195       -46.855       214.421        43.053
   58236.32521274          4.80          0.26       290.292       -71.495       132.500        18.541
   58236.32677469          4.91          0.27       275.397       -66.247       148.015        23.762
   58236.32688900          5.11          0.24         7.857       -74.604        55.884        15.498
   58236.33208120          3.09          1.11       270.006        26.740       155.603       116.733
   58236.34191603          3.01          1.16        54.743        11.853        14.358       101.913
   58236.34665973          3.05          0.33       280.681        39.384       150.221       129.395
   58236.34734661          5.47          0.20       206.613       -52.953       224.396        36.954
   58236.35304036          5.39          0.85        13.573       -35.990        59.575        54.108
   58236.35545466          2.74          1.17       215.780        30.438       218.246       120.354
   58236.35686417          3.48          0.77       271.783         4.292       162.729        94.290
   58236.36047995          2.79          0.59       182.475        66.639       253.329       156.542
   58236.36089200          2.65          1.09       150.213        56.595       285.667       146.514
   58236.36270506          5.18          0.20       120.144       -65.070       316.663        24.878
   58236.36335044          5.77          0.95       306.443       -63.557       130.242        26.503
   58236.36811631          3.19          1.71       136.167        23.624       302.371       113.556
   58236.36993567          2.61          0.47       223.426        12.020       215.809       101.944
   58236.37091270          2.94          1.19       153.294        10.709       286.274       100.621
   58236.37191412          5.22          0.43       330.402       -34.491       109.505        55.594
   58236.37353957          3.03          0.39       214.623        46.372       225.953       136.288
   58236.37511219          6.32          1.04        82.803       -33.641       358.362        56.371
   58236.37643491          3.03          1.03        71.052        35.639        10.460       125.675
   58236.37759464          2.81          0.78        67.545        -0.983        14.453        89.056
   58236.38015264          3.37          0.69        90.477        30.383       352.384       120.387
   58236.38088061          3.51          1.04       327.852        16.551       115.344       106.629
   58236.38142483          2.97          0.36       286.307        38.280       157.140       128.300
   58236.38176171          5.11          0.23        46.038       -54.714        37.564        35.356
   58236.38684984          5.08          0.20         3.844       -27.871        81.495        62.227
   58236.39301720          2.81          0.76       131.884        33.222       315.626       123.160
   58236.39378081          2.87          0.37       151.906         8.970       295.918        98.884
   58236.39940826          2.92          0.58        47.495        29.391        42.337       119.459
   58236.40181331          4.99          0.42       292.894       -43.633       157.751        46.405
   58236.40236808          2.80          0.66       132.434        68.500       318.312       158.440
   58236.40260391          2.93          0.80       295.375        42.983       155.727       133.017
   58236.40387618          4.80          0.20       173.961       -23.156       277.519        66.744
   58236.40625284          3.25          0.25       105.397        -6.968       346.954        83.006
   58236.40797244          2.65          0.73       141.532         3.869       311.420        93.793
   58236.40865426          2.92          1.51        92.493        63.829         0.519       153.831
   58236.41197190          3.26          1.74        35.957        18.385        58.432       108.464
   58236.41515708          2.99          0.77        59.042        17.438        36.489       107.489
   58236.41603542          4.81          0.20       177.494       -68.926       278.382        20.973
   58236.42026162          5.08          0.33       273.065       -67.800       184.082        22.206
   58236.42232993          2.90          0.43       122.184        61.215       335.806       151.169
   58236.42366437          2.95          0.22       114.084         3.348       344.535        93.309
   58236.43257465          2.93          0.30        31.675         0.790        70.168        90.872
   58236.43273225          2.94          3.75       321.196        46.202       140.766       136.270
   58236.43335843          3.03          0.85       317.983        13.424       144.156       103.491
   58236.43496559          3.17          0.76       240.785        89.517       230.256       179.460
   58236.43578392          3.28          2.75        81.051        83.063        21.194       173.083
   58236.43872674          3.03          0.34       315.179        20.284       148.907       110.347
   58236.43900318          2.96          0.35        73.471        53.031        30.573       143.062
   58236.44037630          2.78          0.30         3.284        -4.513       101.375        85.582
   58236.44683654          3.24          0.82       252.692        30.722       214.344       120.688
   58236.44855845          4.98          0.25       127.895       -33.933       339.766        56.005
   58236.45962124          3.45          0.73       281.912         3.867       189.693        93.883
   58236.46067664          2.84          0.97       287.987        25.767       184.038       115.791
   58236.46112190          5.11          0.20       225.576       -54.023       246.466        35.908
   58236.46275595          5.42          0.20       352.100       -38.843       120.626        51.253
   58236.46827904          4.59          0.20       296.211       -25.843       178.473        64.199
   58236.46996021          2.89          0.66       201.486        36.187       273.866       126.097
   58236.47931976          2.93          0.73        25.238        11.744        93.472       101.830
   58236.47986962          2.98          0.28       242.753        31.479       236.204       121.431
   58236.48807858          5.14          0.20       292.352       -58.011       189.378        32.028
   58236.49369422          2.89          1.01       110.011         8.370        13.879        98.338
   58236.49832527          3.25          0.45        41.085        18.462        84.473       108.533
   58236.50196575          3.17          0.22       214.336         7.225       272.553        97.144
   58236.50206947          4.49          0.20        35.253       -17.300        91.694        72.777
   58236.50531001          4.75          0.20       117.801       -35.779        10.357        54.173
   58236.51908648          3.17          0.60       205.297         2.083       287.768        91.995
   58236.52193885          3.05          0.20       286.643        49.813       207.560       139.835
   58236.52511894          2.81          1.50        59.012        49.121        76.147       139.170
   58236.53253517          2.75          0.69       118.199         2.402        19.722        92.355
   58236.53349558          3.01          1.79       256.693        42.891       241.656       132.866
   58236.53525616          2.99          1.25        67.272        21.792        71.603       111.827
   58236.53889146          4.05          0.42        31.624        -8.675       108.606        81.404
   58236.54103041          2.96          1.45       313.412        45.668       187.648       135.729
   58236.54197713          4.45          0.20        84.700       -23.065        56.676        66.940
   58236.54354558          4.26          0.20       100.291       -38.516        41.684        51.462
   58236.54516118          5.60          0.20        76.214       -47.386        66.374        42.633
   58236.54918056          2.86          3.26         0.516        62.827       143.421       152.918
   58236.55057491          5.04          0.26       332.738       -31.906       171.672        58.180
   58236.55346752          2.85          1.17       136.537        15.803         8.923       105.733
   58236.55389104          5.39          0.23       199.365       -48.013       306.223        41.895
   58236.55858360          3.30          1.70       152.792        51.692       354.477       141.610
   58236.56543656          5.00          0.51       133.577       -68.550        16.394        21.378
   58236.57256387          4.72          0.24       168.811       -19.883       343.564        70.021
   58236.57257170          2.98          3.93       321.379        80.936       191.368       171.006
   58236.57816770          2.73          1.05       139.436        33.874        14.918       123.802
   58236.57940104          3.12          0.35         9.704        12.951       145.137       103.041
   58236.58076081          2.48          0.74        85.946        50.865        69.275       140.872
   58236.58121875          2.97          0.28       222.687        53.983       292.891       143.914
   58236.58402434          4.94          0.31       320.709       -26.990       195.773        63.086
   58236.58444772          5.10          0.20       330.284       -50.026       186.328        40.060
   58236.58845326          3.04          0.76       301.350        38.364       216.820       128.410
   58236.58985150          2.83          0.79       186.629         8.534       331.981        98.439
   58236.58998258          2.73          1.00       352.216        16.314       166.451       106.405
   58236.59433443          2.98          0.79       214.817        -2.280       305.407        87.642
   58236.60200837          3.42          1.03       132.682        24.354        30.289       114.288
   58236.60235229          3.70          0.49       231.923        68.608       291.383       158.549
   58236.60790499          2.84          3.75       231.660        25.691       293.501       115.632
   58236.60896247          3.44          0.30       151.046        24.383        14.445       114.299
   58236.61027985          3.03          0.45        14.145        20.989       151.838       111.077
