#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   56415.35039856          3.10          1.50        28.610        17.455        48.760       107.520
   56415.35730613          2.61          0.99         7.456        12.090        72.414       102.162
   56415.36653122          3.16          1.38       229.250        18.064       213.960       108.011
   56415.36911745          2.86          1.73       104.993         2.432       339.138        92.415
   56415.37188400          2.90          1.40       116.363         8.086       328.759        98.056
   56415.37261241          4.77          0.20        31.194       -51.284        54.252        38.780
   56415.37312736          2.88          0.98       106.279        25.542       339.269       115.525
   56415.38447779          2.78          0.57       117.286        34.797       332.346       124.768
   56415.39015704          2.81          1.23       211.595        13.173       240.134       103.108
   56415.39779139          4.78          0.24       349.231       -80.700       105.171         9.375
   56415.39869522          3.88          0.20       232.910       -10.707       221.883        79.245
   56415.40021519          3.02          2.45       158.989        29.484       296.349       119.419
   56415.40107654          2.81          0.31       215.583        -6.711       240.075        83.227
   56415.40162376          4.95          0.20       239.220       -72.929       216.430        17.033
   56415.40679440          3.02          2.37        24.415         6.174        73.319        96.240
   56415.40850218          2.84          0.23       218.766         4.850       239.581        94.790
   56415.40889394          5.29          0.20       104.879       -33.982       353.662        55.998
   56415.41076206          2.98          1.33        51.533        52.837        47.567       142.884
   56415.41194353          2.71          1.20        57.353         2.937        42.240        92.976
   56415.41298115          4.70          0.20       171.761       -77.569       288.248        12.355
   56415.41654917          3.56          1.21       229.608        50.570       231.702       140.520
   56415.41696722          3.08          0.57        21.716         1.175        79.693        91.241
   56415.42145767          2.99          1.17       174.321        69.876       288.668       159.808
   56415.42292153          3.22          0.31       100.769        27.422         2.751       117.412
   56415.42542812          3.26          1.83       166.538         1.185       297.918        91.115
   56415.43260216          5.12          0.32        47.174       -55.873        59.959        34.177
   56415.43276814          3.31          1.20       172.881        37.649       294.215       127.580
   56415.43760530          3.03          0.91        70.260        12.779        38.584       102.804
   56415.43877387          4.18          0.20       281.498       -15.562       187.756        74.450
   56415.44421248          3.07          0.57       107.858        12.945         3.369       102.925
   56415.44670611          4.34          0.20       325.266       -14.582       146.863        75.476
   56415.46258402          5.32          1.10       243.310       -33.398       234.514        56.568
