#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   57463.85156035          2.92          0.65       141.792        18.570        69.395       108.496
   57463.85349959          5.26          0.20       107.365       -29.048       104.585        60.915
   57463.85432973          3.05          1.96       110.441        38.823       101.701       128.787
   57463.85597736          2.99          0.20       227.896        71.942       345.109       161.885
   57463.85709119          2.61          8.92       350.566        82.702       222.735       172.788
   57463.85733453          2.94          0.42       319.852        30.299       253.475       120.367
   57463.86335895          2.81          0.29       149.059        23.410        66.386       113.330
   57463.86634606          4.42          0.27       289.882       -17.243       286.641        72.794
   57463.86734038          2.97          0.61       225.483         1.331       351.419        91.273
   57463.86888079          3.23          0.93       157.569        -2.337        59.887        87.577
   57463.87081022          5.19          0.20        70.271       -51.299       147.995        38.718
   57463.87333134          3.20          1.82         5.726        68.021       213.314       158.108
   57463.87436014          3.15          1.56       215.658        32.996         3.813       122.925
   57463.87558667          4.93          0.20        44.750       -23.625       175.165        66.428
   57463.87632145          2.89          1.47       278.977        33.306       301.227       123.323
   57463.87764516          2.87          1.01        93.255        24.028       127.330       114.015
   57463.87769847          4.68          0.23       293.655       -18.743       286.965        71.299
   57463.88086331          4.66          0.20       175.313       -31.317        46.466        58.593
   57463.89164797          4.41          0.54       179.840       -30.951        45.828        58.959
   57463.89433818          2.79          0.40        22.791        -1.611       203.865        88.465
   57463.90602861          4.60          0.82       253.977       -17.534       336.864        72.448
   57463.90894834          4.44          0.20       127.478       -69.460       104.612        20.475
   57463.90942503          2.81          0.88        50.002        70.542       181.895       160.596
   57463.91295381          5.67          0.23       285.104       -56.681       308.142        33.353
   57463.91944979          3.24          1.97       203.731        28.805        32.002       118.724
   57463.92080243          5.03          0.20       133.751       -35.279       102.489        54.650
   57463.92095852          4.61          0.20       125.750       -36.581       110.556        53.356
   57463.92265457          4.93          0.79       258.754       -76.736       337.737        13.259
   57463.92417847          2.77          0.54        48.138        28.868       189.248       118.921
   57463.92494934          4.80          0.20       257.983       -20.008       339.684        69.981
   57463.92929249          4.67          0.26       285.002       -33.022       314.213        57.010
   57463.93121297          2.85          0.34       165.802        20.352        74.149       110.262
   57463.93441192          4.55          0.20       331.663       -21.163       269.445        68.919
   57463.93483054          3.22          0.39        49.813        -1.894       191.459        88.156
   57463.93854718          2.96          2.21        37.678        63.440       204.816       153.508
   57463.93971561          2.72          1.21       345.437         0.500       257.599        90.587
   57463.93980927          4.76          0.33       110.223       -22.065       132.873        67.892
   57463.94027264          3.61          0.36       296.295        49.303       307.030       139.345
   57463.94650865          3.31          0.60       232.350        27.012        13.168       116.960
   57463.94695626          3.02          0.50       249.076         5.675       356.576        95.648
   57463.94889559          4.27          0.30       273.650       -78.784       332.247        11.235
   57463.95026318          5.58          0.30        88.068       -27.661       158.817        62.329
   57463.95143660          3.47          0.51        63.659        19.624       183.575       109.656
   57463.95231374          3.01          0.21        89.243        -6.646       158.345        83.344
   57463.95296812          4.95          0.20       265.757       -56.069       341.923        33.935
   57463.96053874          3.31          1.12        54.919        53.703       195.525       143.751
   57463.96259566          3.20          0.35       265.576        61.199       345.880       151.194
   57463.96360314          2.78          3.06       285.309        23.940       326.384       113.968
   57463.96710416          4.83          0.20        87.388       -22.286       165.567        67.706
   57463.97021118          2.89          1.24        79.869        25.201       174.127       115.209
   57463.97358705          3.08          0.31       202.248        17.831        53.018       107.746
   57463.97426764          3.29          0.20        85.915        -4.817       169.596        85.179
   57463.97456233          2.79          0.48       176.254        10.975        79.351       100.881
   57463.97768877          3.05          0.60       282.978        17.077       333.789       107.101
   57463.98202816          5.09          0.20        50.206       -65.667       208.272        24.380
   57463.98380215          3.17          2.21       121.589        10.229       137.340       100.173
   57463.98458240          2.84          0.37        46.279        67.746       212.781       157.806
   57463.98947140          2.93          0.31       103.426        -3.562       157.570        86.407
   57463.98980748          4.82          0.27        90.981       -46.890       170.230        43.095
   57463.99141024          2.71          1.83       171.230        61.599        90.439       151.506
   57463.99369900          3.39          0.80       200.982        -5.210        61.528        84.705
   57463.99457935          4.40          0.20        25.003       -23.568       237.858        66.509
   57464.00198250          2.88          0.81       221.599        25.406        43.937       115.338
   57464.00202880          2.91          1.27        34.714         1.630       230.813        91.699
   57464.00511012          2.78          0.35       255.536        32.842        11.159       122.821
   57464.00952094          3.32          0.80        44.979        41.388       223.192       131.449
   57464.00992560          2.99          2.47       132.260        28.435       136.077       118.367
   57464.01324206          4.61          0.23       207.223       -15.490        62.332        74.430
   57464.01395089          2.28          4.32       355.846        49.947       273.990       140.038
   57464.01397718          5.12          0.82        67.390       -67.959       202.671        22.064
   57464.01504672          5.01          0.21        22.731       -40.421       247.535        49.659
   57464.01517123          3.05          9.60        41.656        67.339       228.461       157.406
   57464.01614000          2.88          0.65       347.436        47.247       283.205       137.336
   57464.01978718          2.65          0.60       197.355        42.843        74.606       132.754
   57464.02035400          3.27          0.77       207.069        11.546        65.077       101.464
   57464.02181078          3.00          0.25       298.748        -3.479       333.916        86.571
   57464.02519306          2.84          1.33       137.909         2.201       135.972        92.125
   57464.02656450          2.86          1.25       209.676        33.199        64.735       123.118
   57464.03100253          2.99          0.49       336.618        -4.640       299.368        85.447
   57464.03190118          2.99          0.74       165.627        15.003       110.671       104.910
   57464.03351409          5.34          1.18        29.621       -44.875       247.328        45.198
   57464.03664598          3.34          0.34       279.973        -6.487       358.040        83.535
   57464.03913612          2.84          0.23        62.789         4.781       216.126        94.815
   57464.04159113          2.96          0.32         1.756        10.199       278.054       100.290
   57464.04802457          3.16          1.01        34.974        14.081       247.144       104.152
   57464.04897078          2.57          1.22       237.624        80.944        45.347       170.895
   57464.04998428          3.34          1.18       336.802        15.097       306.048       105.183
   57464.05887336          3.40          0.56       183.529         5.507       102.512        95.411
   57464.05925826          2.90          0.42        95.413         3.810       190.764        93.793
   57464.06146226          3.11          0.44       308.366        44.224       338.686       134.283
   57464.06369766          2.79          1.74        92.157        40.761       195.548       130.753
   57464.06392500          2.80          0.68       223.054        23.541        64.841       113.474
   57464.06406010          5.25          0.22         0.254       -49.492       287.680        40.600
   57464.06698507          5.33          0.29       270.643       -52.050        18.210        37.961
   57464.06746910          3.02          3.53        42.678        44.086       246.409       134.151
   57464.06777515          3.01          0.84       316.412        -0.317       332.850        89.753
   57464.06876057          3.09          1.93        26.466        23.062       263.133       113.143
   57464.07256608          2.89          0.62       193.538        29.677        97.460       119.584
   57464.07765485          2.95          0.37       175.149        -4.236       117.671        85.667
   57464.08265855          2.98          0.56        11.252        10.677       283.380       100.766
   57464.08776365          2.74          4.27       138.652        81.461       157.411       171.389
   57464.08899956          3.20          0.24       193.775        17.968       103.149       107.874
   57464.08901817          2.65          0.47       191.321        11.254       105.606       101.160
   57464.08984233          4.76          0.20       273.495       -20.847        23.694        69.165
   57464.09058125          2.83          1.52       334.617        56.082       322.935       146.167
   57464.09294090          4.60          0.22        64.685       -18.134       233.689        71.898
   57464.09557596          3.17          0.48        46.158         1.203       253.138        91.263
   57464.09918854          2.86          2.00        18.349        13.713       282.245       103.800
   57464.10309502          2.66          1.32        31.421        22.274       270.569       112.351
   57464.10776587          2.98          0.20        69.923        -2.074       233.776        87.951
   57464.10903295          2.90          0.62        51.168        -2.327       252.990        87.726
   57464.11021921          5.02          0.42       345.300       -26.759       319.276        63.332
   57464.11028125          5.09          0.20        85.074       -67.775       219.761        22.222
   57464.11200427          3.33          0.80       356.658         3.317       308.572        93.409
   57464.11390537          3.49          0.51       180.023        37.275       125.885       127.178
   57464.11811444          2.89          1.50       135.950        23.462       171.448       113.389
   57464.12076781          2.92          1.25       173.340        -1.729       135.043        88.174
   57464.12204942          3.03          3.03       233.128        38.947        75.783       128.889
   57464.12558251          4.28          0.20       289.001       -17.546        21.100        72.489
   57464.12667176          2.84          0.66        79.776         1.098       230.742        91.109
   57464.12910767          3.05          0.86       222.412        18.551        89.006       108.481
   57464.13355730          2.97          0.89       250.303        43.758        62.787       133.725
   57464.13629654          2.74          0.87       132.225        48.740       181.686       138.674
   57464.13755394          4.73          0.50       291.066       -30.035        23.334        60.004
   57464.14111425          4.69          0.27       220.856       -21.113        94.848        68.817
   57464.14143737          5.02          0.42        84.474       -32.289       231.436        57.712
   57464.14354986          4.55          1.23        59.699       -83.714       257.695         6.326
   57464.14401773          2.76          0.93        13.020         9.480       303.762        99.570
   57464.14541541          4.97          0.31       125.348       -64.513       192.089        25.424
   57464.14623669          3.29          0.27        65.185        45.713       252.309       135.751
   57464.14892557          3.09          0.32         2.320         3.267       316.237        93.360
   57464.15356703          3.04          0.53        41.120        10.947       279.099       101.015
   57464.15714711          2.91          0.58       357.757         2.773       323.768        92.866
   57464.15815115          5.46          0.20        41.855       -42.516       280.094        47.548
   57464.16218024          3.03          0.74        10.901         8.035       312.438        98.126
   57464.16262196          3.02          0.78       245.911         9.094        77.598        99.055
   57464.16424995          3.53          0.29       122.196         2.231       201.883        92.176
   57464.16425955          5.67          1.04       192.344       -53.630       131.703        36.277
   57464.16570383          2.80          0.68        22.212        35.423       302.375       125.510
   57464.16710012          4.83          0.20       221.933       -74.690       102.923        15.244
   57464.16952083          2.91          0.44       317.302        48.170         8.761       138.239
   57464.17266881          3.80          0.34       322.560        -8.113         4.560        81.963
   57464.17547117          2.95          0.27       118.897        46.308       209.148       136.261
   57464.17560181          5.08          0.24       280.973       -32.996        47.151        57.026
   57464.17873021          3.18          0.49       311.180        12.783        18.151       102.845
   57464.17896623          4.25          0.90        60.631       -33.366       268.824        56.674
   57464.17961547          3.00          0.36       284.704        -1.796        44.926        88.228
   57464.17992634          2.80          0.86       146.969         2.462       182.768        92.378
   57464.18211889          4.82          0.20       225.581       -30.271       104.909        59.664
   57464.18298663          3.37          0.41       335.232        15.723       355.631       105.809
   57464.19292480          1.95          1.50       175.753        45.844       158.671       135.747
   57464.21906219          2.84          0.80       248.972        50.459        95.005       140.421
   57464.22448378          4.98          0.29       156.591       -22.508       189.246        67.401
   57464.22791852          2.69          0.50       238.524        11.972       108.558       101.920
   57464.22859299          2.96          0.37       234.029         1.810       113.282        91.752
   57464.23596766          2.85          1.45       331.477        40.842        18.542       130.923
   57464.23868676          5.01          0.20       336.522       -56.168        14.386        33.920
   57464.24463235          3.27          1.02        79.170        49.067       273.824       139.086
   57464.24555787          5.22          2.97       107.483       -30.002       246.003        59.964
   57464.24567405          2.47          3.02        54.650        33.016       298.779       123.072
   57464.24746251          2.98          0.73       166.953         5.750       187.163        95.655
   57464.24878698          3.22          4.90       225.519        -0.673       129.078        89.258
   57464.25139233          2.70          1.97       236.980        22.661       118.592       112.605
   57464.25662707          2.89          0.44        28.425        31.614       328.983       121.697
   57464.26248200          2.86          0.49       318.495        64.190        41.190       154.258
   57464.26329809          2.76          1.46        50.255        22.337       309.558       112.397
   57464.26691187          5.29          1.71        95.102       -31.042       266.098        58.945
   57464.27290625          4.66          0.20       112.697       -22.669       250.645        67.291
   57464.27442503          2.93          1.84       228.793        12.648       135.075       102.582
   57464.27848477          3.20          2.01        31.515        44.781       333.764       134.862
   57464.30036560          4.72          0.29       242.179       -27.712       130.996        62.244
   57464.30159693          2.81          0.57       265.258        30.096       108.461       120.083
   57464.30578321          3.06          1.26        26.818         2.928       348.360        93.010
   57464.30705653          2.70          0.33       356.232        29.414        19.414       119.506
   57464.30728258          4.74          0.20       313.271       -49.976        62.370        40.089
   57464.31002593          5.39          0.55        21.899       -54.257       354.863        35.828
   57464.31130632          4.74          0.20       255.948       -63.890       121.034        26.090
   57464.31275448          5.08          0.20       345.963       -50.720        31.708        39.370
   57464.31329650          2.78          1.12         8.782        12.165         9.108       102.256
   57464.31362646          3.70          3.37        66.597        29.462       311.364       119.501
   57464.31804428          2.86          1.93       207.644         2.390       171.955        92.303
   57464.32505152          3.20          0.51       100.117        21.712       281.976       111.697
   57464.32535190          2.80          0.89       353.630         6.116        28.617        96.206
   57464.32606860          2.65          0.46       186.349         4.630       196.145        94.534
   57464.32831249          3.48          0.50        74.939        -1.964       308.373        88.060
   57464.32954699          3.06          0.27       294.432        -7.711        89.313        82.324
   57464.32990031          2.97          0.56       216.361        17.020       167.533       106.940
   57464.34105902          3.82          0.32       253.374         3.079       134.540        93.048
   57464.34131926          4.55          0.26       105.198       -81.296       283.387         8.677
   57464.34177079          3.32          0.37       290.838        15.193        97.355       105.221
   57464.34244385          4.45          1.02       222.190        -9.915       166.205        80.013
   57464.34740819          3.11          1.08       177.472         7.376       212.724        97.281
   57464.34752046          2.79          0.96       208.280        19.764       181.972       109.678
   57464.34934589          3.06          2.22        88.701        33.147       302.139       123.152
   57464.34989720          3.12          1.22        70.394        41.586       320.631       131.621
   57464.35485010          4.37          0.20       268.442       -64.670       124.252        25.329
   57464.36111105          4.28          0.20       234.908       -37.627       160.180        52.319
   57464.36571091          5.26          0.27       338.760       -47.907        58.017        42.177
   57464.37340138          3.22          1.37       139.349        28.401       260.198       118.332
   57464.38127887          3.98          0.20       276.530        -6.447       125.889        83.559
   57464.38302912          4.96          0.20       268.385       -37.813       134.604        52.183
   57464.38500990          5.07          0.20       263.390       -29.830       140.333        60.157
   57464.38506777          4.47          0.20       335.472       -16.862        68.317        73.219
   57464.38519623          5.49          0.26       346.546       -36.110        57.286        53.977
   57464.38861840          3.16          0.48       152.696        47.464       252.326       137.384
   57464.38956529          3.09          0.51       247.563         0.683       157.856        90.643
   57464.39429562          2.94          2.06        49.442        58.931       357.579       148.995
   57464.39557183          5.26          0.27       279.381       -36.527       128.142        53.486
   57464.39613508          3.14          1.38        60.746        30.735       347.001       120.783
   57464.39674736          3.18          0.78       329.046        10.402        78.980       100.477
   57464.39746324          5.46          1.27       144.303       -48.964       264.025        40.960
   57464.39963963          4.71          0.85        94.156       -48.709       315.004        41.282
   57464.40375230          4.90          0.66       340.960       -41.246        69.559        48.839
   57464.40695648          2.99          1.33       227.698        36.002       184.044       125.934
   57464.40706787          3.07          0.70        62.406        17.887       349.309       107.932
   57464.40850878          5.03          0.20       147.376       -42.712       264.924        47.209
   57464.41310103          2.87          0.34       247.531        -3.542       166.378        86.419
   57464.42378068          2.41          0.88       269.508        49.338       148.369       139.329
   57464.42425493          2.88          0.42       277.525         3.121       140.423        93.128
   57464.42462425          2.90          0.44         5.239        24.971        52.840       115.060
   57464.42692280          2.89          1.20       291.448        15.811       127.484       105.838
   57464.42996397          2.87          4.63        20.373        20.560        39.625       110.644
   57464.43383538          3.32          0.34       349.733        -6.183        71.671        83.903
   57464.43742650          3.32          0.86       199.074        53.930       223.652       143.841
   57464.44356822          2.95          0.67        92.603         1.943       332.307        91.939
   57464.44420128          2.96          0.32       287.118        12.750       138.047       102.770
   57464.44468815          5.02          0.37       112.644       -41.623       312.747        48.341
   57464.44587458          2.99          0.42       293.857        38.259       131.958       128.288
   57464.44606668          3.55          0.45        56.099        -0.508         9.720        89.542
   57464.44646655          3.13          0.80       262.270         0.873       163.692        90.855
   57464.44776471          2.76          1.13       291.789        20.526       134.674       110.553
   57464.45041221          4.92          0.20       290.599       -22.915       136.752        67.113
   57464.45235931          5.83          2.98       348.336       -25.240        79.748        64.845
   57464.45236275          3.00          0.67       111.560        -3.412       316.532        86.556
   57464.45435431          3.08          2.00       195.887        40.945       232.933       130.855
   57464.45459898          3.11          0.50        22.667        55.587        46.192       145.672
   57464.45723030          2.81          0.70       152.173        13.566       277.657       103.487
   57464.46082944          5.06          0.20       283.819       -38.539       147.259        51.481
   57464.46241461          5.01          0.20       350.357       -44.761        81.350        45.325
   57464.46470216          2.88          0.71       338.027        18.869        94.534       108.948
   57464.46780328          2.75          0.69       140.530        15.182       293.112       105.114
   57464.47182189          3.18          1.17       332.818         8.659       102.307        98.734
   57464.47194387          3.21          0.80         1.094         8.517        74.069        98.604
   57464.47386340          3.04          0.55       182.386         3.651       253.460        93.560
   57464.48223324          2.92          0.60        26.058        20.566        52.805       110.645
   57464.48628404          2.90          2.90       114.866        49.385       325.369       139.353
   57464.48767620          2.93          0.70       330.922        14.052       109.931       104.126
   57464.49094479          2.86          0.36       352.612        27.680        89.418       117.764
   57464.49351806          2.76          3.95        96.156        78.724       346.344       168.721
   57464.49587118          3.03          1.97       304.756        25.427       139.078       115.471
   57464.49641959          4.83          0.98       272.323       -22.340       171.634        67.661
   57464.49655752          3.02          1.66       354.672        16.339        89.380       106.424
   57464.49677876          2.44          0.71       152.900        59.935       291.140       149.858
   57464.49753084          2.98          2.16        11.211         2.884        73.188        92.968
   57464.50021641          3.56          0.76       260.837        -1.038       184.525        88.943
   57464.50442184          3.02          0.98       252.048         1.781       194.835        91.749
   57464.50479736          2.86          0.33       341.751        21.480       105.284       111.560
   57464.51119317          4.92          0.37       244.304       -28.760       204.977        61.200
   57464.51178646          3.05          0.56        83.264         5.087         6.269        95.098
   57464.51351140          2.91          2.37       210.451        15.370       239.719       105.290
   57464.51543616          4.25          0.64       193.996       -13.952       256.852        75.961
   57464.51553097          2.41          0.58       123.949        29.680       326.897       119.633
   57464.51883583          3.01          0.68        87.833        60.283         4.099       150.292
   57464.52006359          2.63          0.57       335.629         8.140       116.910        98.216
   57464.52052900          5.22          0.32       172.561       -54.519       280.145        35.394
   57464.52171014          2.57          0.66        15.595        31.206        77.521       121.289
   57464.52261262          2.95          0.35        97.607         5.454       355.832        95.443
   57464.52808359          4.59          0.21       296.747       -14.911       158.658        75.125
   57464.53265207          3.11          0.83       321.165        40.431       135.960       130.494
   57464.53541300          3.11          1.09       107.160        57.765       350.773       147.744
   57464.54146606          3.36          2.07        36.696         3.413        63.559        93.482
   57464.54823481          2.95          0.88        90.598        11.767        12.081       101.766
   57464.54879060          3.17          0.76       232.666        25.999       230.262       115.942
   57464.55411105          3.36          2.59        79.164         4.314        25.649        94.330
   57464.55432953          2.79          6.84        12.099        77.332        92.748       167.418
   57464.55505037          2.97          0.25       247.934        25.100       217.259       115.062
   57464.55581821          5.01          1.50        73.333       -27.801        32.147        62.221
   57464.55888167          4.86          0.25       204.596       -26.254       261.922        63.666
   57464.56727148          3.07          0.50       323.505        35.702       146.107       125.767
   57464.56839397          2.56          0.87       187.251         0.873       282.718        90.785
   57464.56875179          2.98          0.46        61.665         8.042        48.430        98.083
   57464.56898385          3.35          1.69       265.845        37.838       204.409       127.826
   57464.57294955          2.67          0.73       194.117        35.145       277.510       125.059
   57464.57332661          5.39          0.20       217.929       -39.896       253.778        50.036
   57464.57562413          2.93          0.88       288.440        49.311       184.243       139.331
   57464.57827376          3.01          0.44        43.327         1.437        70.216        91.498
   57464.57859278          4.40          0.22       201.490       -14.172       272.154        75.746
   57464.58230234          2.93          0.77        42.523         2.316        72.474        92.377
   57464.58388506          2.94          0.65        47.160         1.230        68.409        91.286
   57464.58466829          4.77          0.22       125.473       -19.108       350.398        70.839
   57464.58671352          2.75          0.28       238.129        59.253       238.575       149.202
   57464.58722236          4.42          0.28       295.243       -16.268       181.508        73.767
   57464.58812861          4.75          0.42       304.427       -27.262       172.638        62.786
   57464.58966049          3.19          0.24       313.480        15.574       164.193       105.629
   57464.59389542          3.08          0.60         6.483         0.856       112.703        90.938
   57464.59630425          4.41          0.28       282.640       -79.183       196.983        10.841
   57464.60202001          2.88          0.43        96.317        39.209        25.726       129.202
   57464.60646781          2.89          0.89        59.335        32.183        64.340       122.227
   57464.60782203          2.73          1.42       194.568        70.856       289.685       160.771
   57464.61557351          2.99          0.20       271.131        25.204       215.915       115.201
   57464.61586218          4.66          0.20       333.979       -28.573       153.116        61.502
   57464.61639398          3.71          1.00       229.357        20.934       257.966       110.875
   57464.61829490          3.00          0.57       294.456        24.693       193.570       114.724
   57464.61929144          3.28          0.48       233.265        -2.809       255.076        87.138
   57464.61973422          2.98          0.60       217.556         7.919       270.955        97.849
   57464.62325181          2.63          0.70       279.512        54.231       210.384       144.240
   57464.62547124          2.98          0.44       219.867        39.296       270.752       129.227
   57464.62673552          4.47          0.20        98.864       -16.409        32.194        73.574
   57464.62716941          3.20          1.50       309.090        14.723       182.123       104.774
   57464.63765402          4.66          0.20        94.843       -34.348        40.190        55.639
   57464.63869814          4.75          0.20        11.208       -20.502       124.157        69.578
   57464.63944366          4.23          0.20       332.868       -15.794       162.749        74.280
   57464.63981980          2.87          1.34       106.886        32.253        28.819       122.228
   57464.64070333          4.02          0.20       103.267       -13.376        32.828        76.601
   57464.64923082          3.25          0.88       207.002         1.863       292.150        91.785
   57464.64938867          2.82          0.74       267.904        36.313       231.371       126.306
   57464.65159704          2.67          0.51       143.198        64.484       356.698       154.417
   57464.65271411          3.25          0.64       103.100         1.680        37.309        91.657
   57464.65496403          4.84          0.31       118.498       -16.899        22.746        73.056
   57464.65563297          3.14          3.05       352.385        55.653       149.105       145.735
   57464.65622475          4.50          0.20       323.197       -22.941       178.467        67.126
   57464.65647669          2.74          2.93       158.833        69.855       342.844       159.776
   57464.65819302          5.01          0.43        21.814       -25.376       120.598        64.699
   57464.65907146          2.99          0.64       228.633        12.950       274.086       102.892
   57464.66142346          5.04          0.20        78.005       -74.541        65.854        15.470
   57464.67147786          2.92          0.42        65.105        33.415        82.032       123.449
   57464.68128979          3.76          0.22       144.934       -10.305         5.798        79.622
   57464.68619872          3.16          1.86       157.430        31.116       355.046       121.036
   57464.68712418          5.40          0.34       108.488       -47.746        44.430        42.220
   57464.68754412          3.01          2.12       160.167        22.051       352.803       111.970
   57464.69139581          3.58          0.31       355.880        44.723       158.507       134.806
   57464.69193359          5.23          0.28       165.111       -54.381       349.477        35.534
   57464.69558497          2.92          0.36       107.881        38.684        47.941       128.656
   57464.71045075          2.74          1.05       296.368        17.180       224.912       107.217
   57464.71130144          2.88          1.22       257.151         1.038       264.412        91.020
   57464.71297248          2.87          0.35       139.446        30.696        22.683       120.630
   57464.71394991          2.71          0.33       152.191        33.869        10.297       123.792
   57464.71547992          3.03          0.45        63.504         1.391        99.566        91.424
   57464.71908735          2.62          2.60       346.982         4.052       177.397        94.133
   57464.72297685          5.26          0.21       348.060       -50.881       177.708        39.202
   57464.73173014          4.77          0.20       305.242       -42.985       223.637        47.069
   57464.73448351          2.93          1.39       359.453        67.411       170.483       157.496
   57464.73665262          3.11          0.46        74.642        56.126        95.950       146.147
   57464.73718354          3.09          0.68        22.029         0.539       148.880        90.614
   57464.73731240          2.50          7.31       324.135        67.248       206.938       157.315
   57464.73837508          3.36          0.22        73.431        12.160        97.888       102.178
   57464.74360450          3.37          0.52       160.427        27.543        12.778       117.460
   57464.74487978          2.65          1.38       281.309         3.970       252.381        93.989
   57464.74537994          2.94          0.73       261.793        10.124       272.086       100.114
   57464.74851718          2.78          0.77       349.713         7.188       185.291        97.270
   57464.74872333          4.81          0.38       165.970       -15.083         9.100        74.831
   57464.75003450          2.97          6.53        29.397        71.383       146.024       161.457
   57464.75278093          2.94          0.35         4.343        -2.163       172.199        87.919
   57464.75326683          2.98          1.28       308.448        49.184       228.342       139.236
   57464.75394794          4.86          0.20       167.510       -39.861         9.451        50.053
   57464.75561972          4.97          0.20       334.573       -24.192       202.978        65.885
   57464.75776387          4.55          0.33        85.431       -23.535        92.941        66.463
   57464.76563449          4.69          0.20       154.232       -32.091        26.959        57.827
   57464.76662561          2.88          0.69       130.186        11.305        51.332       101.245
   57464.77680801          2.84          1.25       201.353        40.318       343.881       130.237
   57464.78161748          3.11          0.26       287.162        25.950       259.824       115.976
   57464.78369774          2.88          0.80        15.103         5.362       172.595        95.441
   57464.78666237          2.83          0.58       215.636        18.495       333.145       108.426
   57464.78922539          3.05          0.43       165.009        17.108        24.672       107.022
   57464.79093123          3.71          0.33       147.654         7.968        42.643        97.890
   57464.79308780          3.09          0.30       216.058        30.806       335.056       120.736
   57464.79372057          3.24          0.35       298.437         5.252       252.887        95.295
   57464.79415911          4.25          0.20        68.068       -19.291       123.434        70.731
   57464.79517895          5.73          1.26         9.745       -54.446       182.133        35.635
   57464.79595950          2.85          3.18        14.150        34.592       177.960       124.673
   57464.79658800          4.45          0.93       227.179       -64.767       325.020        25.182
   57464.79729257          3.26          0.23        10.966        26.172       181.632       116.253
   57464.79774037          3.15          0.60       242.939        12.041       309.842       102.004
   57464.79957922          3.21          0.36        66.413        17.359       126.993       107.386
   57464.81437866          2.83          0.86        90.200        16.627       108.545       106.620
   57464.82330580          3.08          0.51       320.546        57.782       241.535       147.850
   57464.82875744          4.46          0.20       247.500       -17.354       316.435        72.618
   57464.83210785          2.55          0.79       356.313        69.401       208.870       159.487
   57464.83519499          3.18          1.12       283.993         3.933       282.300        93.958
   57464.83725632          2.98          1.28       275.332        74.527       292.011       164.536
   57464.83878442          4.80          0.20       125.607       -45.566        82.038        44.373
   57464.84044850          3.06          0.33       181.211         3.883        26.967        93.794
   57464.84308485          3.04          0.52       125.623         0.811        83.507        90.752
   57464.84828433          3.14          0.20       200.880        14.136        10.136       104.054
   57464.84855150          3.10          0.28       354.375         8.420       216.738        98.506
   57464.85781373          3.03          0.66       188.962         9.736        25.487        99.648
   57464.86281693          3.18          0.34        69.150        -3.441       147.114        86.580
   57464.86390635          3.18          0.38       240.207        10.666       336.456       100.626
   57464.86510683          3.42          4.15        12.220         8.495       204.865        98.577
   57464.86882601          5.05          0.20       271.450       -25.306       306.936        64.705
   57464.87276791          3.15          2.40       102.975        41.805       116.797       131.780
   57464.87551369          3.19          0.26        19.412        -0.207       201.434        89.871
   57464.88072402          3.22          0.38       254.007        24.659       328.753       114.638
   57464.88105439          2.98          0.26       331.568        13.187       251.286       103.265
   57464.88381646          2.94          0.88       205.404        -1.339        18.428        88.583
   57464.89443944          3.05          0.25       166.135        -3.637        61.533        86.273
   57464.89596895          5.11          0.21       224.111       -23.054         4.081        66.887
   57464.89646789          3.03          3.04        86.564        43.468       141.756       133.468
   57464.90002968          2.87          0.70       266.465         0.868       323.227        90.868
   57464.90419470          2.89          0.35       293.293        42.833       297.977       132.870
   57464.90589082          4.26          0.20       203.496       -26.405        28.284        63.515
   57464.90766394          3.12          1.41       334.030         3.208       258.423        93.289
   57464.90766956          3.25          0.72       234.478         9.219       357.980        99.171
   57464.91045389          5.56          0.81        75.137       -54.474       158.441        35.536
   57464.91361189          4.78          0.20        74.570       -24.944       160.065        65.067
   57464.92461657          3.16          0.99       137.013        31.748       101.514       121.677
   57464.92526672          4.78          0.21       226.409       -71.780        12.166        18.167
   57464.92978451          3.23          0.56         6.977         0.505       233.460        90.591
   57464.92982705          2.99          0.34       221.775        19.887        18.692       109.822
   57464.93157138          4.73          0.48       346.646       -16.608       254.432        73.479
   57464.93657825          5.45          0.21       359.322       -61.192       243.585        28.897
   57464.93703067          2.87          0.62       249.694        40.463       353.425       130.435
   57464.93764594          2.87          1.23       153.986         2.377        89.277        92.290
   57464.94114685          2.76          0.49        74.673         0.924       169.860        90.938
   57464.94224266          2.80          0.46       146.320        13.603        98.594       103.522
   57464.94313764          5.36          0.30        28.049       -49.278       217.267        40.794
   57464.94472493          3.15          0.74        41.032        14.309       204.780       104.371
   57464.94686472          2.64          4.19       224.765        80.888        22.240       170.825
   57464.95035049          5.12          0.82       358.458       -18.272       249.405        71.816
   57464.95735613          2.94          0.25       169.055         0.745        81.324        90.652
   57464.96260412          5.36          0.20       341.316       -44.671       270.949        45.417
   57464.96632544          5.12          0.34       246.193       -27.451         7.382        62.520
   57464.96776329          3.45          0.22         5.720         6.319       248.424        96.407
   57464.96847840          3.51          2.76       130.280        80.232       123.727       170.170
   57464.97146101          2.85          0.74       338.102        35.794       277.400       125.878
   57464.97220831          3.31          0.30        26.565        24.182       229.164       114.259
   57464.97257980          2.70          0.93       230.577        78.797        25.666       168.740
   57464.97332176          4.96          0.38       134.072       -66.839       122.207        23.088
   57464.97664743          3.31          0.35       346.681        19.535       270.677       109.623
   57464.97811821          3.62          0.28       258.022        38.149       359.928       128.132
